issue_date,ts,horizon_hour,lead_day,turbine,wind_speed_100m,power_norm_pred,power_p10,power_p90,power_gbm_pred,power_two_stage_pred,power_curve_pred,wind_nacelle_pred
2026-02-14,2026-02-16 03:00:00,28,2,1,6.2222,0.3278,0.0359,0.7585,0.4382,0.3128,0.3428,6.6404
2026-02-14,2026-02-16 04:00:00,29,2,1,5.9444,0.3665,0.0746,0.7972,0.4989,0.4437,0.2893,7.4901
2026-02-14,2026-02-16 05:00:00,30,2,1,5.8056,0.3818,0.0899,0.8125,0.525,0.4887,0.2749,7.7651
2026-02-14,2026-02-16 06:00:00,31,2,1,5.6389,0.2967,0.0048,0.7274,0.4343,0.3357,0.2577,6.8064
2026-02-14,2026-02-16 07:00:00,32,2,1,6.25,0.3552,0.0632,0.7859,0.3841,0.3616,0.3488,6.9681
2026-02-14,2026-02-16 08:00:00,33,2,1,6.7778,0.393,0.1011,0.8237,0.4637,0.346,0.44,6.8709
2026-02-14,2026-02-16 09:00:00,34,2,1,7.1111,0.5157,0.021,0.8383,0.6152,0.5381,0.4933,8.1005
2026-02-14,2026-02-16 10:00:00,35,2,1,5.75,0.2646,0.0,0.6953,0.3843,0.2599,0.2692,6.2357
2026-02-14,2026-02-16 11:00:00,36,2,1,6.1667,0.3112,0.0193,0.7419,0.519,0.2915,0.3308,6.474
2026-02-14,2026-02-16 12:00:00,37,2,1,5.6389,0.3073,0.0154,0.738,0.4728,0.3569,0.2577,6.9389
2026-02-14,2026-02-16 13:00:00,38,2,1,4.6667,0.2547,0.0,0.6854,0.4282,0.3599,0.1494,6.9577
2026-02-14,2026-02-16 14:00:00,39,2,1,5.3611,0.3164,0.0245,0.7471,0.4841,0.4065,0.2262,7.2215
2026-02-14,2026-02-16 15:00:00,40,2,1,5.2778,0.3153,0.0234,0.746,0.4839,0.4147,0.2159,7.2726
2026-02-14,2026-02-16 16:00:00,41,2,1,6.1389,0.3974,0.1055,0.8282,0.5399,0.47,0.3249,7.65
2026-02-14,2026-02-16 17:00:00,42,2,1,6.8611,0.5274,0.0327,0.85,0.6838,0.6035,0.4512,8.5225
2026-02-14,2026-02-16 18:00:00,43,2,1,5.6111,0.3458,0.0539,0.7766,0.5411,0.4369,0.2548,7.4389
2026-02-14,2026-02-16 19:00:00,44,2,1,6.3333,0.4664,0.1745,0.8971,0.5965,0.5661,0.3667,8.258
2026-02-14,2026-02-16 20:00:00,45,2,1,6.9444,0.5524,0.0577,0.875,0.6984,0.6422,0.4625,8.7826
2026-02-14,2026-02-16 21:00:00,46,2,1,7.3333,0.5791,0.0844,0.9017,0.7442,0.6181,0.54,8.6182
2026-02-14,2026-02-16 22:00:00,47,2,1,6.9444,0.4911,0.1991,0.9218,0.6598,0.5196,0.4625,7.997
2026-02-14,2026-02-16 23:00:00,48,2,1,6.3611,0.3587,0.0668,0.7894,0.5091,0.3448,0.3726,6.8634
2026-02-14,2026-02-15 00:00:00,1,1,2,0.6111,0.02,0.0,0.2181,0.0716,0.0313,0.0124,3.1156
2026-02-14,2026-02-15 01:00:00,2,1,2,1.1667,0.0178,0.0,0.2159,0.0637,0.0203,0.0161,2.6979
2026-02-14,2026-02-15 02:00:00,3,1,2,1.3333,0.019,0.0,0.2172,0.0439,0.0216,0.0172,2.7493
2026-02-14,2026-02-15 03:00:00,4,1,2,2.2222,0.0309,0.0,0.2291,0.0263,0.037,0.0269,3.2594
2026-02-14,2026-02-15 04:00:00,5,1,2,3.6389,0.0596,0.0,0.2578,0.0492,0.0377,0.0743,3.2811
2026-02-14,2026-02-15 05:00:00,6,1,2,3.2778,0.0495,0.0,0.2476,0.0207,0.0373,0.0576,3.2687
2026-02-14,2026-02-15 06:00:00,7,1,2,5.3056,0.1518,0.0562,0.35,0.0707,0.0656,0.2094,3.9731
2026-02-14,2026-02-15 07:00:00,8,1,2,5.4722,0.1926,0.097,0.3908,0.1633,0.1367,0.2299,5.1136
2026-02-14,2026-02-15 08:00:00,9,1,2,6.6944,0.3395,0.0925,0.7099,0.2785,0.2466,0.4015,6.2232
2026-02-14,2026-02-15 09:00:00,10,1,2,7.5556,0.5471,0.1235,0.8582,0.4873,0.5228,0.5633,8.1327
2026-02-14,2026-02-15 10:00:00,11,1,2,7.75,0.5892,0.1655,0.9002,0.5718,0.5755,0.5983,8.4627
2026-02-14,2026-02-15 11:00:00,12,1,2,8.6389,0.7219,0.2983,1.0,0.7962,0.7289,0.7173,9.5044
2026-02-14,2026-02-15 12:00:00,13,1,2,9.75,0.8848,0.7332,1.0,0.8752,0.9244,0.8583,10.9823
2026-02-14,2026-02-15 13:00:00,14,1,2,9.6944,0.8972,0.7457,1.0,0.9419,0.9623,0.8539,11.6677
2026-02-14,2026-02-15 14:00:00,15,1,2,8.9167,0.8282,0.6766,1.0,0.8991,0.9625,0.7386,11.6758
2026-02-14,2026-02-15 15:00:00,16,1,2,8.2778,0.7947,0.371,1.0,0.9292,0.969,0.6785,12.0931
2026-02-14,2026-02-15 16:00:00,17,1,2,8.1667,0.7853,0.3616,1.0,0.9095,0.9665,0.6644,11.8614
2026-02-14,2026-02-15 17:00:00,18,1,2,8.1389,0.7845,0.3608,1.0,0.8995,0.9697,0.6609,12.2117
2026-02-14,2026-02-15 18:00:00,19,1,2,7.75,0.7374,0.3137,1.0,0.8286,0.9459,0.5983,11.2688
2026-02-14,2026-02-15 19:00:00,20,1,2,7.8056,0.7478,0.3242,1.0,0.8393,0.957,0.6083,11.5113
2026-02-14,2026-02-15 20:00:00,21,1,2,8.0556,0.7705,0.3469,1.0,0.8569,0.9507,0.6504,11.3721
2026-02-14,2026-02-15 21:00:00,22,1,2,7.4167,0.6892,0.2656,1.0,0.8436,0.9193,0.5358,10.9422
2026-02-14,2026-02-15 22:00:00,23,1,2,6.2222,0.4809,0.234,0.8513,0.657,0.7199,0.3217,9.4491
2026-02-14,2026-02-15 23:00:00,24,1,2,5.6667,0.3138,0.0668,0.6841,0.4937,0.4102,0.2494,7.3709
2026-02-14,2026-02-16 00:00:00,25,2,2,6.6667,0.5077,0.0364,0.8315,0.6622,0.6733,0.3972,9.1548
2026-02-14,2026-02-16 01:00:00,26,2,2,6.7778,0.5046,0.0333,0.8284,0.6746,0.6401,0.4143,8.9243
2026-02-14,2026-02-16 02:00:00,27,2,2,6.6111,0.4879,0.1921,0.9291,0.6348,0.6367,0.3887,8.9026
2026-02-14,2026-02-16 03:00:00,28,2,2,6.2222,0.3431,0.0473,0.7843,0.469,0.3754,0.3217,7.1437
2026-02-14,2026-02-16 04:00:00,29,2,2,5.9444,0.3462,0.0504,0.7874,0.4652,0.4511,0.2763,7.6439
2026-02-14,2026-02-16 05:00:00,30,2,2,5.8056,0.355,0.0591,0.7961,0.5073,0.4931,0.2629,7.93
2026-02-14,2026-02-16 06:00:00,31,2,2,5.6389,0.2985,0.0027,0.7396,0.3659,0.3761,0.2468,7.1486
2026-02-14,2026-02-16 07:00:00,32,2,2,6.25,0.3518,0.056,0.793,0.3258,0.3896,0.3267,7.2363
2026-02-14,2026-02-16 08:00:00,33,2,2,6.7778,0.4114,0.1155,0.8525,0.4031,0.407,0.4143,7.3503
2026-02-14,2026-02-16 09:00:00,34,2,2,7.1111,0.5167,0.0455,0.8405,0.5073,0.5843,0.4717,8.5209
2026-02-14,2026-02-16 10:00:00,35,2,2,5.75,0.2745,0.0,0.7156,0.3796,0.3,0.2575,6.6317
2026-02-14,2026-02-16 11:00:00,36,2,2,6.1667,0.3804,0.0846,0.8216,0.4924,0.4835,0.3117,7.865
2026-02-14,2026-02-16 12:00:00,37,2,2,5.6389,0.3327,0.0368,0.7738,0.4918,0.4615,0.2468,7.7151
2026-02-14,2026-02-16 13:00:00,38,2,2,4.6667,0.2373,0.0,0.6785,0.395,0.3842,0.1394,7.2013
2026-02-14,2026-02-16 14:00:00,39,2,2,5.3611,0.2734,0.0,0.7146,0.5185,0.3592,0.2162,7.0385
2026-02-14,2026-02-16 15:00:00,40,2,2,5.2778,0.3237,0.0279,0.7648,0.5591,0.5004,0.2059,7.9798
2026-02-14,2026-02-16 16:00:00,41,2,2,6.1389,0.3976,0.1017,0.8387,0.5559,0.5339,0.3067,8.2087
2026-02-14,2026-02-16 17:00:00,42,2,2,6.8611,0.5235,0.0522,0.8473,0.7269,0.6682,0.427,9.1179
2026-02-14,2026-02-16 18:00:00,43,2,2,5.6111,0.3737,0.0779,0.8149,0.5854,0.5682,0.2441,8.4192
2026-02-14,2026-02-16 19:00:00,44,2,2,6.3333,0.4562,0.1603,0.8973,0.5854,0.628,0.3417,8.8454
2026-02-14,2026-02-16 20:00:00,45,2,2,6.9444,0.5185,0.0473,0.8423,0.7356,0.6366,0.4398,8.902
2026-02-14,2026-02-16 21:00:00,46,2,2,7.3333,0.5729,0.1017,0.8967,0.7974,0.6548,0.5183,9.0221
2026-02-14,2026-02-16 22:00:00,47,2,2,6.9444,0.4832,0.1874,0.9244,0.6892,0.5484,0.4398,8.3002
2026-02-14,2026-02-16 23:00:00,48,2,2,6.3611,0.3369,0.0411,0.778,0.4252,0.3222,0.3467,6.7971
