issue_date,ts,horizon_hour,lead_day,turbine,wind_speed_100m,power_norm_pred,power_p10,power_p90,power_gbm_pred,power_two_stage_pred,power_curve_pred,wind_nacelle_pred
2026-02-18,2026-02-19 16:00:00,17,1,2,2.5833,0.143,0.0473,0.3411,0.334,0.3037,0.0358,6.6607
2026-02-18,2026-02-19 17:00:00,18,1,2,3.3611,0.1388,0.0431,0.337,0.374,0.2564,0.0604,6.298
2026-02-18,2026-02-19 18:00:00,19,1,2,1.2222,0.0619,0.0,0.2601,0.2939,0.1301,0.0165,5.0241
2026-02-18,2026-02-19 19:00:00,20,1,2,1.8889,0.0544,0.0,0.2526,0.1581,0.1047,0.0209,4.6357
2026-02-18,2026-02-19 20:00:00,21,1,2,4.7222,0.1345,0.0388,0.3327,0.2112,0.119,0.1448,4.8725
2026-02-18,2026-02-19 21:00:00,22,1,2,5.25,0.1807,0.0851,0.3789,0.2526,0.1481,0.2025,5.2681
2026-02-18,2026-02-19 22:00:00,23,1,2,7.0,0.4001,0.1531,0.7705,0.3657,0.3277,0.4483,6.8329
2026-02-18,2026-02-19 23:00:00,24,1,2,6.1389,0.3034,0.0564,0.6738,0.3653,0.2986,0.3067,6.6204
2026-02-18,2026-02-20 00:00:00,25,2,2,5.6389,0.2404,0.0,0.6815,0.3397,0.2308,0.2468,6.098
2026-02-18,2026-02-20 01:00:00,26,2,2,4.8611,0.1774,0.0639,0.3841,0.2815,0.2062,0.1582,5.8604
2026-02-18,2026-02-20 02:00:00,27,2,2,6.0278,0.2661,0.0,0.7072,0.3585,0.2352,0.2867,6.1329
2026-02-18,2026-02-20 03:00:00,28,2,2,6.8889,0.417,0.1212,0.8582,0.4093,0.3957,0.4313,7.2761
2026-02-18,2026-02-20 04:00:00,29,2,2,6.8333,0.4099,0.114,0.851,0.3568,0.3905,0.4228,7.2424
2026-02-18,2026-02-20 05:00:00,30,2,2,7.5556,0.4598,0.164,0.901,0.2935,0.3045,0.5633,6.6673
2026-02-18,2026-02-20 06:00:00,31,2,2,7.6389,0.4868,0.191,0.928,0.3165,0.3496,0.5783,6.9755
2026-02-18,2026-02-20 07:00:00,32,2,2,7.1944,0.4205,0.1246,0.8616,0.3251,0.3174,0.4892,6.7655
2026-02-18,2026-02-20 08:00:00,33,2,2,6.8611,0.362,0.0662,0.8032,0.2724,0.2645,0.427,6.3585
2026-02-18,2026-02-20 09:00:00,34,2,2,5.5,0.2062,0.0,0.6474,0.2434,0.1655,0.2333,5.4858
2026-02-18,2026-02-20 10:00:00,35,2,2,4.6667,0.1514,0.0378,0.358,0.2239,0.1692,0.1394,5.5213
2026-02-18,2026-02-20 11:00:00,36,2,2,4.3056,0.11,0.0,0.3167,0.1434,0.1047,0.1136,4.6358
2026-02-18,2026-02-20 12:00:00,37,2,2,3.1944,0.0812,0.0,0.2878,0.1326,0.1207,0.0548,4.8956
2026-02-18,2026-02-20 13:00:00,38,2,2,2.6389,0.0624,0.0,0.269,0.0841,0.0997,0.0375,4.5295
2026-02-18,2026-02-20 14:00:00,39,2,2,2.1389,0.0403,0.0,0.2469,0.0584,0.0633,0.0249,3.9153
2026-02-18,2026-02-20 15:00:00,40,2,2,1.4722,0.0295,0.0,0.2361,0.0623,0.0465,0.0181,3.5318
2026-02-18,2026-02-20 16:00:00,41,2,2,1.9722,0.0378,0.0,0.2444,0.11,0.0622,0.0215,3.8887
2026-02-18,2026-02-20 17:00:00,42,2,2,3.4722,0.0693,0.0,0.2759,0.1909,0.0772,0.0641,4.2256
2026-02-18,2026-02-20 18:00:00,43,2,2,7.6389,0.4932,0.1974,0.9344,0.2641,0.3656,0.5783,7.0802
2026-02-18,2026-02-20 19:00:00,44,2,2,8.0278,0.5393,0.068,0.8631,0.3117,0.3779,0.6469,7.1603
2026-02-18,2026-02-20 20:00:00,45,2,2,8.1667,0.5384,0.0671,0.8622,0.2863,0.3493,0.6644,6.9734
2026-02-18,2026-02-20 21:00:00,46,2,2,8.3056,0.5812,0.11,0.905,0.3704,0.4299,0.682,7.4997
2026-02-18,2026-02-20 22:00:00,47,2,2,8.1389,0.6532,0.1819,0.977,0.4878,0.6416,0.6609,8.9341
2026-02-18,2026-02-20 23:00:00,48,2,2,8.1667,0.5496,0.0784,0.8734,0.3649,0.3774,0.6644,7.1567
