issue_date,ts,horizon_hour,lead_day,turbine,wind_speed_100m,power_norm_pred,power_p10,power_p90,power_gbm_pred,power_two_stage_pred,power_curve_pred,wind_nacelle_pred
2026-02-24,2026-02-26 11:00:00,36,2,1,7.1111,0.5642,0.0695,0.8868,0.645,0.635,0.4933,8.7282
2026-02-24,2026-02-26 12:00:00,37,2,1,5.6111,0.2585,0.0,0.6893,0.3533,0.2622,0.2548,6.2544
2026-02-24,2026-02-26 13:00:00,38,2,1,5.5556,0.2247,0.0,0.6554,0.3744,0.2004,0.2491,5.753
2026-02-24,2026-02-26 14:00:00,39,2,1,4.4444,0.1478,0.0353,0.355,0.1922,0.1651,0.1305,5.3676
2026-02-24,2026-02-26 15:00:00,40,2,1,4.4444,0.2007,0.0,0.6315,0.2815,0.271,0.1305,6.3202
2026-02-24,2026-02-26 16:00:00,41,2,1,3.9444,0.1277,0.0153,0.335,0.1666,0.1518,0.1037,5.2289
2026-02-24,2026-02-26 17:00:00,42,2,1,6.9444,0.3621,0.0702,0.7928,0.2663,0.2617,0.4625,6.2503
2026-02-24,2026-02-26 18:00:00,43,2,1,8.0833,0.5026,0.0079,0.8252,0.4148,0.3588,0.6464,6.951
2026-02-24,2026-02-26 19:00:00,44,2,1,8.2778,0.5017,0.007,0.8244,0.3802,0.3305,0.673,6.774
2026-02-24,2026-02-26 20:00:00,45,2,1,8.0,0.522,0.0273,0.8446,0.36,0.4089,0.635,7.2348
2026-02-24,2026-02-26 21:00:00,46,2,1,6.8056,0.4107,0.1188,0.8414,0.3238,0.3776,0.4437,7.0609
2026-02-24,2026-02-26 22:00:00,47,2,1,8.3611,0.5898,0.0951,0.9124,0.4576,0.4952,0.6844,7.8139
2026-02-24,2026-02-26 23:00:00,48,2,1,8.8056,0.7118,0.217,1.0,0.6823,0.6896,0.7339,9.1358
2026-02-24,2026-02-25 00:00:00,1,1,2,1.4444,0.0267,0.0,0.2249,0.0824,0.0398,0.018,3.3443
2026-02-24,2026-02-25 01:00:00,2,1,2,1.3333,0.0272,0.0,0.2254,0.0739,0.0423,0.0172,3.4182
2026-02-24,2026-02-25 02:00:00,3,1,2,2.1389,0.0349,0.0,0.2331,0.0695,0.05,0.0249,3.6067
2026-02-24,2026-02-25 03:00:00,4,1,2,3.3611,0.051,0.0,0.2492,0.0886,0.037,0.0604,3.2613
2026-02-24,2026-02-25 04:00:00,5,1,2,3.3889,0.0585,0.0,0.2566,0.0657,0.0542,0.0613,3.6977
2026-02-24,2026-02-25 05:00:00,6,1,2,3.7222,0.0618,0.0,0.26,0.0429,0.0348,0.0798,3.2044
2026-02-24,2026-02-25 06:00:00,7,1,2,3.6111,0.0564,0.0,0.2546,0.0524,0.0323,0.0724,3.1419
2026-02-24,2026-02-25 07:00:00,8,1,2,3.8889,0.0634,0.0,0.2616,0.0516,0.0222,0.0909,2.7763
2026-02-24,2026-02-25 08:00:00,9,1,2,3.8333,0.0642,0.0,0.2624,0.0871,0.0297,0.0872,3.0749
2026-02-24,2026-02-25 09:00:00,10,1,2,3.2778,0.0457,0.0,0.2439,0.0539,0.0279,0.0576,3.0306
2026-02-24,2026-02-25 10:00:00,11,1,2,3.0,0.0456,0.0,0.2438,0.0721,0.0415,0.0483,3.3955
2026-02-24,2026-02-25 11:00:00,12,1,2,2.1389,0.0232,0.0,0.2213,0.0325,0.0205,0.0249,2.7069
2026-02-24,2026-02-25 12:00:00,13,1,2,2.0,0.0244,0.0,0.2226,0.0463,0.0286,0.0217,3.0478
2026-02-24,2026-02-25 13:00:00,14,1,2,2.1389,0.0306,0.0,0.2288,0.0754,0.0392,0.0249,3.3255
2026-02-24,2026-02-25 14:00:00,15,1,2,1.9444,0.0276,0.0,0.2258,0.0551,0.037,0.0213,3.2604
2026-02-24,2026-02-25 15:00:00,16,1,2,1.6111,0.0326,0.0,0.2307,0.0764,0.0528,0.0191,3.6664
2026-02-24,2026-02-25 16:00:00,17,1,2,1.8056,0.0406,0.0,0.2388,0.137,0.071,0.0204,4.0932
2026-02-24,2026-02-25 17:00:00,18,1,2,2.2222,0.0461,0.0,0.2442,0.1294,0.0749,0.0269,4.1756
2026-02-24,2026-02-25 18:00:00,19,1,2,1.6944,0.0487,0.0,0.2469,0.1279,0.0924,0.0196,4.4258
2026-02-24,2026-02-25 19:00:00,20,1,2,0.6667,0.0432,0.0,0.2414,0.0806,0.0889,0.0128,4.3826
2026-02-24,2026-02-25 20:00:00,21,1,2,1.6944,0.0465,0.0,0.2447,0.16,0.0868,0.0196,4.3553
2026-02-24,2026-02-25 21:00:00,22,1,2,2.5556,0.0788,0.0,0.277,0.2618,0.1446,0.035,5.2221
2026-02-24,2026-02-25 22:00:00,23,1,2,4.4722,0.1666,0.0709,0.3648,0.3536,0.2335,0.1219,6.12
2026-02-24,2026-02-25 23:00:00,24,1,2,6.8333,0.4469,0.1999,0.8172,0.5257,0.483,0.4228,7.8611
2026-02-24,2026-02-26 00:00:00,25,2,2,6.9444,0.5055,0.0343,0.8293,0.5428,0.604,0.4398,8.6766
2026-02-24,2026-02-26 01:00:00,26,2,2,7.1667,0.514,0.0428,0.8378,0.5229,0.56,0.4833,8.3702
2026-02-24,2026-02-26 02:00:00,27,2,2,7.3056,0.5637,0.0924,0.8875,0.52,0.6405,0.5125,8.9269
2026-02-24,2026-02-26 03:00:00,28,2,2,7.5278,0.6185,0.1472,0.9423,0.5416,0.7087,0.5583,9.3822
2026-02-24,2026-02-26 04:00:00,29,2,2,7.2222,0.5546,0.0834,0.8784,0.5594,0.6441,0.495,8.9503
2026-02-24,2026-02-26 05:00:00,30,2,2,5.8333,0.3506,0.0548,0.7917,0.4889,0.4782,0.2656,7.8284
2026-02-24,2026-02-26 06:00:00,31,2,2,7.0,0.4588,0.163,0.8999,0.452,0.4745,0.4483,7.8032
2026-02-24,2026-02-26 07:00:00,32,2,2,7.0556,0.4383,0.1425,0.8794,0.383,0.4057,0.46,7.3417
2026-02-24,2026-02-26 08:00:00,33,2,2,6.6944,0.4511,0.1552,0.8922,0.5163,0.5255,0.4015,8.1508
2026-02-24,2026-02-26 09:00:00,34,2,2,2.8056,0.2018,0.0,0.6429,0.4925,0.4407,0.0425,7.5727
2026-02-24,2026-02-26 10:00:00,35,2,2,7.6944,0.6022,0.131,0.926,0.6513,0.6231,0.5883,8.8136
2026-02-24,2026-02-26 11:00:00,36,2,2,7.1111,0.4942,0.1984,0.9354,0.5924,0.528,0.4717,8.1683
2026-02-24,2026-02-26 12:00:00,37,2,2,5.6111,0.2521,0.0,0.6933,0.3229,0.2642,0.2441,6.3564
2026-02-24,2026-02-26 13:00:00,38,2,2,5.5556,0.2349,0.0,0.6761,0.2962,0.2293,0.2387,6.0867
2026-02-24,2026-02-26 14:00:00,39,2,2,4.4444,0.129,0.0155,0.3356,0.2244,0.1417,0.1206,5.1816
2026-02-24,2026-02-26 15:00:00,40,2,2,4.4444,0.1918,0.0782,0.3984,0.293,0.2986,0.1206,6.6202
2026-02-24,2026-02-26 16:00:00,41,2,2,3.9444,0.1299,0.0163,0.3365,0.1961,0.1827,0.0946,5.634
2026-02-24,2026-02-26 17:00:00,42,2,2,6.9444,0.383,0.0871,0.8241,0.2651,0.2977,0.4398,6.6133
2026-02-24,2026-02-26 18:00:00,43,2,2,8.0833,0.6017,0.1305,0.9255,0.3599,0.5235,0.6539,8.1376
2026-02-24,2026-02-26 19:00:00,44,2,2,8.2778,0.593,0.1218,0.9168,0.3736,0.4648,0.6785,7.7376
2026-02-24,2026-02-26 20:00:00,45,2,2,8.0,0.5272,0.0559,0.851,0.3206,0.353,0.6433,6.9976
2026-02-24,2026-02-26 21:00:00,46,2,2,6.8056,0.3701,0.0743,0.8113,0.3145,0.2976,0.4185,6.6125
2026-02-24,2026-02-26 22:00:00,47,2,2,8.3611,0.6041,0.1328,0.9279,0.4794,0.4766,0.6891,7.8179
2026-02-24,2026-02-26 23:00:00,48,2,2,8.8056,0.704,0.2327,1.0,0.6088,0.6648,0.7301,9.0936
