issue_date,ts,horizon_hour,lead_day,turbine,wind_speed_100m,power_norm_pred,power_p10,power_p90,power_gbm_pred,power_two_stage_pred,power_curve_pred,wind_nacelle_pred
2026-02-16,2026-02-18 05:00:00,30,2,1,7.6667,0.671,0.1763,0.9936,0.7176,0.747,0.595,9.5021
2026-02-16,2026-02-18 06:00:00,31,2,1,7.9167,0.669,0.1743,0.9917,0.6969,0.7131,0.625,9.2857
2026-02-16,2026-02-18 07:00:00,32,2,1,7.8889,0.6669,0.1722,0.9895,0.6796,0.7122,0.6217,9.2799
2026-02-16,2026-02-18 08:00:00,33,2,1,8.1389,0.7401,0.2454,1.0,0.8123,0.8261,0.654,10.0099
2026-02-16,2026-02-18 09:00:00,34,2,1,7.2222,0.6834,0.1887,1.0,0.8268,0.8501,0.5167,10.2213
2026-02-16,2026-02-18 10:00:00,35,2,1,7.6389,0.7716,0.2769,1.0,0.8966,0.9516,0.5917,11.1576
2026-02-16,2026-02-18 11:00:00,36,2,1,8.7778,0.8606,0.5258,1.0,0.9255,0.99,0.7311,12.655
2026-02-16,2026-02-18 12:00:00,37,2,1,9.25,0.8975,0.5628,1.0,0.9315,0.99,0.805,13.3276
2026-02-16,2026-02-18 13:00:00,38,2,1,10.7222,0.9476,0.6129,1.0,0.9639,0.99,0.9052,13.8329
2026-02-16,2026-02-18 14:00:00,39,2,1,11.2778,0.9527,0.6179,1.0,0.9564,0.99,0.9154,13.8342
2026-02-16,2026-02-18 15:00:00,40,2,1,10.25,0.9471,0.6123,1.0,0.9342,0.99,0.9042,13.2517
2026-02-16,2026-02-18 16:00:00,41,2,1,9.6944,0.9295,0.5947,1.0,0.9458,0.99,0.869,12.8621
2026-02-16,2026-02-18 17:00:00,42,2,1,8.0278,0.7946,0.2999,1.0,0.8991,0.9504,0.6388,11.1424
2026-02-16,2026-02-18 18:00:00,43,2,1,7.1389,0.6987,0.204,1.0,0.8734,0.8983,0.4992,10.6249
2026-02-16,2026-02-18 19:00:00,44,2,1,6.8611,0.691,0.1963,1.0,0.7783,0.9307,0.4512,10.9128
2026-02-16,2026-02-18 20:00:00,45,2,1,7.6111,0.7294,0.2347,1.0,0.7405,0.8705,0.5883,10.3926
2026-02-16,2026-02-18 21:00:00,46,2,1,7.8611,0.7113,0.2166,1.0,0.7575,0.8042,0.6183,9.8751
2026-02-16,2026-02-18 22:00:00,47,2,1,7.1389,0.605,0.1103,0.9276,0.6741,0.7107,0.4992,9.2707
2026-02-16,2026-02-18 23:00:00,48,2,1,6.0278,0.3891,0.0972,0.8198,0.5225,0.4772,0.301,7.6933
2026-02-16,2026-02-17 00:00:00,1,1,2,5.0,0.1881,0.0925,0.3863,0.344,0.2128,0.1717,5.9365
2026-02-16,2026-02-17 01:00:00,2,1,2,5.7222,0.2579,0.0109,0.6282,0.3822,0.2624,0.2548,6.3432
2026-02-16,2026-02-17 02:00:00,3,1,2,6.1111,0.3031,0.0561,0.6735,0.3759,0.3053,0.3017,6.6736
2026-02-16,2026-02-17 03:00:00,4,1,2,6.6389,0.3967,0.1497,0.767,0.4874,0.4022,0.393,7.3188
2026-02-16,2026-02-17 04:00:00,5,1,2,6.0556,0.3053,0.0583,0.6757,0.3627,0.3257,0.2917,6.82
2026-02-16,2026-02-17 05:00:00,6,1,2,2.4444,0.0531,0.0,0.2513,0.1047,0.0847,0.032,4.3294
2026-02-16,2026-02-17 06:00:00,7,1,2,2.0556,0.0408,0.0,0.239,0.1129,0.0676,0.023,4.021
2026-02-16,2026-02-17 07:00:00,8,1,2,3.0833,0.0582,0.0,0.2563,0.0847,0.0687,0.0511,4.0445
2026-02-16,2026-02-17 08:00:00,9,1,2,4.4444,0.0955,0.0,0.2937,0.1077,0.0579,0.1206,3.7802
2026-02-16,2026-02-17 09:00:00,10,1,2,5.4722,0.1689,0.0733,0.3671,0.1696,0.0774,0.2299,4.2306
2026-02-16,2026-02-17 10:00:00,11,1,2,6.0556,0.214,0.0,0.5843,0.1959,0.0974,0.2917,4.488
2026-02-16,2026-02-17 11:00:00,12,1,2,4.4444,0.0896,0.0,0.2878,0.1025,0.0433,0.1206,3.4483
2026-02-16,2026-02-17 12:00:00,13,1,2,5.0833,0.1454,0.0497,0.3435,0.1952,0.0905,0.1819,4.4018
2026-02-16,2026-02-17 13:00:00,14,1,2,4.8889,0.1438,0.0482,0.342,0.2088,0.1182,0.1609,4.862
2026-02-16,2026-02-17 14:00:00,15,1,2,5.0833,0.1662,0.0705,0.3643,0.2778,0.1425,0.1819,5.193
2026-02-16,2026-02-17 15:00:00,16,1,2,5.1667,0.1866,0.091,0.3848,0.3179,0.1782,0.1922,5.596
2026-02-16,2026-02-17 16:00:00,17,1,2,4.9167,0.1864,0.0908,0.3846,0.3705,0.2206,0.1636,6.0182
2026-02-16,2026-02-17 17:00:00,18,1,2,6.6944,0.4846,0.2376,0.855,0.647,0.6093,0.4015,8.718
2026-02-16,2026-02-17 18:00:00,19,1,2,6.8611,0.4832,0.2362,0.8536,0.5114,0.5674,0.427,8.4146
2026-02-16,2026-02-17 19:00:00,20,1,2,7.4722,0.5251,0.1015,0.8362,0.4314,0.4916,0.5475,7.92
2026-02-16,2026-02-17 20:00:00,21,1,2,8.0556,0.5623,0.1387,0.8734,0.4912,0.4302,0.6504,7.5017
2026-02-16,2026-02-17 21:00:00,22,1,2,8.0,0.5521,0.1284,0.8631,0.5576,0.4152,0.6433,7.4037
2026-02-16,2026-02-17 22:00:00,23,1,2,7.3056,0.4644,0.2174,0.8348,0.4507,0.3922,0.5125,7.2534
2026-02-16,2026-02-17 23:00:00,24,1,2,7.1667,0.5115,0.0878,0.8225,0.5165,0.5537,0.4833,8.3324
2026-02-16,2026-02-18 00:00:00,25,2,2,8.6389,0.5901,0.1189,0.9139,0.5725,0.3994,0.7173,7.3002
2026-02-16,2026-02-18 01:00:00,26,2,2,9.3611,0.7691,0.2979,1.0,0.6361,0.7042,0.8124,9.3552
2026-02-16,2026-02-18 02:00:00,27,2,2,8.0278,0.6159,0.1447,0.9397,0.57,0.5696,0.6469,8.4273
2026-02-16,2026-02-18 03:00:00,28,2,2,7.25,0.5289,0.0577,0.8527,0.5771,0.5711,0.5008,8.4366
2026-02-16,2026-02-18 04:00:00,29,2,2,7.1667,0.5409,0.0697,0.8647,0.6024,0.6273,0.4833,8.8409
2026-02-16,2026-02-18 05:00:00,30,2,2,7.6667,0.6375,0.1662,0.9613,0.6393,0.7187,0.5833,9.4424
2026-02-16,2026-02-18 06:00:00,31,2,2,7.9167,0.6707,0.1994,0.9945,0.6452,0.7342,0.6283,9.549
2026-02-16,2026-02-18 07:00:00,32,2,2,7.8889,0.671,0.1997,0.9948,0.6408,0.7425,0.6233,9.6178
2026-02-16,2026-02-18 08:00:00,33,2,2,8.1389,0.7454,0.2741,1.0,0.8474,0.872,0.6609,10.5036
2026-02-16,2026-02-18 09:00:00,34,2,2,7.2222,0.6399,0.1687,0.9637,0.7468,0.8573,0.495,10.4043
2026-02-16,2026-02-18 10:00:00,35,2,2,7.6389,0.7314,0.2601,1.0,0.8582,0.961,0.5783,11.6286
2026-02-16,2026-02-18 11:00:00,36,2,2,8.7778,0.8248,0.4069,0.9895,0.9497,0.97,0.728,13.0792
2026-02-16,2026-02-18 12:00:00,37,2,2,9.25,0.863,0.4451,1.0,0.9723,0.97,0.7917,14.1346
2026-02-16,2026-02-18 13:00:00,38,2,2,10.7222,0.929,0.5111,1.0,0.9878,0.97,0.9017,13.7692
2026-02-16,2026-02-18 14:00:00,39,2,2,11.2778,0.9357,0.5178,1.0,0.9175,0.97,0.9128,13.7162
2026-02-16,2026-02-18 15:00:00,40,2,2,10.25,0.926,0.5081,1.0,0.9614,0.97,0.8967,13.8109
2026-02-16,2026-02-18 16:00:00,41,2,2,9.6944,0.9003,0.4825,1.0,0.9642,0.97,0.8539,13.4048
2026-02-16,2026-02-18 17:00:00,42,2,2,8.0278,0.7726,0.3014,1.0,0.8908,0.9612,0.6469,11.6368
2026-02-16,2026-02-18 18:00:00,43,2,2,7.1389,0.6414,0.1701,0.9652,0.7826,0.8872,0.4775,10.6662
2026-02-16,2026-02-18 19:00:00,44,2,2,6.8611,0.6045,0.1332,0.9283,0.8077,0.8707,0.427,10.4933
2026-02-16,2026-02-18 20:00:00,45,2,2,7.6111,0.6454,0.1741,0.9692,0.6895,0.7535,0.5733,9.7094
2026-02-16,2026-02-18 21:00:00,46,2,2,7.8611,0.6471,0.1758,0.9709,0.6523,0.6902,0.6183,9.2711
2026-02-16,2026-02-18 22:00:00,47,2,2,7.1389,0.5264,0.0551,0.8502,0.5931,0.5997,0.4775,8.6426
2026-02-16,2026-02-18 23:00:00,48,2,2,6.0278,0.3451,0.0493,0.7862,0.5107,0.4328,0.2867,7.5188
