issue_date,ts,horizon_hour,lead_day,turbine,power_norm_pred,power_gbm_pred,power_curve_pred
2026-02-26,2026-02-27 22:00:00,23,1,1,0.46061441282700055,0.5280720641350028,0.4437499999999999
2026-02-26,2026-02-27 23:00:00,24,1,1,0.3951935022910891,0.4137452892332241,0.3905555555555554
2026-02-26,2026-02-28 00:00:00,25,2,1,0.35039248891870556,0.3808513334824173,0.34277777777777757
2026-02-26,2026-02-28 01:00:00,26,2,1,0.24041935206587658,0.31098564921827193,0.22277777777777774
2026-02-26,2026-02-28 02:00:00,27,2,1,0.30009623708970695,0.41233303730038656,0.272037037037037
2026-02-26,2026-02-28 03:00:00,28,2,1,0.3551963022582167,0.45264817795775075,0.3308333333333332
2026-02-26,2026-02-28 04:00:00,29,2,1,0.4863948013081927,0.6119740065409632,0.455
2026-02-26,2026-02-28 05:00:00,30,2,1,0.5286458444362964,0.5765625555148148,0.5166666666666667
2026-02-26,2026-02-28 06:00:00,31,2,1,0.5010280164239458,0.5084734154530625,0.49916666666666654
2026-02-26,2026-02-28 07:00:00,32,2,1,0.5451945620209094,0.5193061434378802,0.5516666666666667
2026-02-26,2026-02-28 08:00:00,33,2,1,0.5116023881323408,0.5146786073283711,0.5108333333333333
2026-02-26,2026-02-28 09:00:00,34,2,1,0.5046347608915004,0.47984047112416867,0.5108333333333333
2026-02-26,2026-02-28 10:00:00,35,2,1,0.49598434887445003,0.48325507770558385,0.49916666666666654
2026-02-26,2026-02-28 11:00:00,36,2,1,0.5861403568313699,0.40403511749018306,0.6316666666666666
2026-02-26,2026-02-28 12:00:00,37,2,1,0.5725744908382322,0.4295391208578273,0.6083333333333334
2026-02-26,2026-02-28 13:00:00,38,2,1,0.5564581226873366,0.3889572801033503,0.5983333333333333
2026-02-26,2026-02-28 14:00:00,39,2,1,0.5609488317269272,0.42474415863463577,0.5950000000000001
2026-02-26,2026-02-28 15:00:00,40,2,1,0.5046456448136393,0.40989489073486296,0.5283333333333333
2026-02-26,2026-02-28 16:00:00,41,2,1,0.5064909621617781,0.5824548108088907,0.48749999999999993
2026-02-26,2026-02-28 17:00:00,42,2,1,0.37309193342413216,0.49434855600955036,0.34277777777777757
2026-02-26,2026-02-28 18:00:00,43,2,1,0.29870727708869205,0.33649934840642365,0.28925925925925916
2026-02-26,2026-02-28 19:00:00,44,2,1,0.28396582003261267,0.38908835942232245,0.25768518518518524
2026-02-26,2026-02-28 20:00:00,45,2,1,0.1389250686353884,0.11832904688064537,0.14407407407407413
2026-02-26,2026-02-28 21:00:00,46,2,1,0.11773381105670566,0.09552090713538021,0.12328703703703703
2026-02-26,2026-02-28 22:00:00,47,2,1,0.11241278520175373,0.1548417037865464,0.10180555555555555
2026-02-26,2026-02-28 23:00:00,48,2,1,0.11563950364564873,0.19375307378379913,0.09611111111111113
2026-02-26,2026-02-27 00:00:00,1,1,2,0.7607962819984473,0.5296294866511375,0.7864814814814817
2026-02-26,2026-02-27 01:00:00,2,1,2,0.6069682597048747,0.32468259704874664,0.6383333333333333
2026-02-26,2026-02-27 02:00:00,3,1,2,0.6456111882496061,0.47611188249606123,0.6644444444444444
2026-02-26,2026-02-27 03:00:00,4,1,2,0.5983592093338859,0.37359209333885945,0.6233333333333333
2026-02-26,2026-02-27 04:00:00,5,1,2,0.45908735867209427,0.39837358672094336,0.46583333333333327
2026-02-26,2026-02-27 05:00:00,6,1,2,0.2310808260227491,0.1866415935608245,0.2360185185185185
2026-02-26,2026-02-27 06:00:00,7,1,2,0.22546093110629206,0.18544264439625385,0.2299074074074074
2026-02-26,2026-02-27 07:00:00,8,1,2,0.22335595030204544,0.16439283635378765,0.2299074074074074
2026-02-26,2026-02-27 08:00:00,9,1,2,0.1978751130289506,0.21791779695617394,0.19564814814814804
2026-02-26,2026-02-27 09:00:00,10,1,2,0.1248476408097032,0.09014307476369883,0.12870370370370368
2026-02-26,2026-02-27 10:00:00,11,1,2,0.13244673578412638,0.11780069117459661,0.13407407407407412
2026-02-26,2026-02-27 11:00:00,12,1,2,0.13743812279715165,0.0952145613048506,0.14212962962962955
2026-02-26,2026-02-27 12:00:00,13,1,2,0.11040844923657814,0.10658449236578124,0.11083333333333334
2026-02-26,2026-02-27 13:00:00,14,1,2,0.1621600543257321,0.24576720992398807,0.15287037037037035
2026-02-26,2026-02-27 14:00:00,15,1,2,0.2818433167915817,0.33176650124915075,0.27629629629629626
2026-02-26,2026-02-27 15:00:00,16,1,2,0.368662325585048,0.5216232558504805,0.35166666666666657
2026-02-26,2026-02-27 16:00:00,17,1,2,0.41401808771856263,0.45018087718562644,0.41
2026-02-26,2026-02-27 17:00:00,18,1,2,0.28736374123803965,0.2936374123803965,0.2866666666666667
2026-02-26,2026-02-27 18:00:00,19,1,2,0.3955969347085531,0.26596934708553105,0.41
2026-02-26,2026-02-27 19:00:00,20,1,2,0.32965178755342056,0.31151787553420557,0.33166666666666667
2026-02-26,2026-02-27 20:00:00,21,1,2,0.5021954860925296,0.40945486092529587,0.5125
2026-02-26,2026-02-27 21:00:00,22,1,2,0.511281838144653,0.6053183814465299,0.5008333333333334
2026-02-26,2026-02-27 22:00:00,23,1,2,0.4338113709998501,0.5714470433318355,0.41851851851851846
2026-02-26,2026-02-27 23:00:00,24,1,2,0.3632391002947424,0.377391002947425,0.3616666666666665
2026-02-26,2026-02-28 00:00:00,25,2,2,0.32337479500835103,0.3387479500835109,0.32166666666666655
2026-02-26,2026-02-28 01:00:00,26,2,2,0.22175456896569118,0.30254568965691214,0.21277777777777773
2026-02-26,2026-02-28 02:00:00,27,2,2,0.2743676741817419,0.4020100751507524,0.2601851851851852
2026-02-26,2026-02-28 03:00:00,28,2,2,0.32188507523298004,0.41385075232980145,0.31166666666666654
2026-02-26,2026-02-28 04:00:00,29,2,2,0.44984617088060563,0.6167950421393891,0.43129629629629634
2026-02-26,2026-02-28 05:00:00,30,2,2,0.5028633419382238,0.5736334193822373,0.495
2026-02-26,2026-02-28 06:00:00,31,2,2,0.48062086046552793,0.5087086046552802,0.47749999999999987
2026-02-26,2026-02-28 07:00:00,32,2,2,0.5186471327207549,0.4164713272075488,0.53
2026-02-26,2026-02-28 08:00:00,33,2,2,0.4873345549464291,0.470845549464292,0.4891666666666665
2026-02-26,2026-02-28 09:00:00,34,2,2,0.4891006888808279,0.4885068888082802,0.4891666666666665
2026-02-26,2026-02-28 10:00:00,35,2,2,0.47325410550224717,0.43504105502247276,0.47749999999999987
2026-02-26,2026-02-28 11:00:00,36,2,2,0.610364586490207,0.3586458649020699,0.6383333333333333
2026-02-26,2026-02-28 12:00:00,37,2,2,0.5719653656686581,0.28965365668658094,0.6033333333333334
2026-02-26,2026-02-28 13:00:00,38,2,2,0.5596774426541905,0.30177442654190534,0.5883333333333333
2026-02-26,2026-02-28 14:00:00,39,2,2,0.5586170246605328,0.33617024660532785,0.5833333333333334
2026-02-26,2026-02-28 15:00:00,40,2,2,0.4928097327894538,0.36809732789453803,0.5066666666666666
2026-02-26,2026-02-28 16:00:00,41,2,2,0.4600574051753428,0.40807405175342876,0.46583333333333327
2026-02-26,2026-02-28 17:00:00,42,2,2,0.3392241779506023,0.4972417795060235,0.32166666666666655
2026-02-26,2026-02-28 18:00:00,43,2,2,0.2895125554190135,0.4084588875234683,0.27629629629629626
2026-02-26,2026-02-28 19:00:00,44,2,2,0.2522403234358281,0.30156990102494746,0.2467592592592593
2026-02-26,2026-02-28 20:00:00,45,2,2,0.13946306328872957,0.18796396622062841,0.13407407407407412
2026-02-26,2026-02-28 21:00:00,46,2,2,0.11731190106124355,0.15061901061243554,0.11361111111111111
2026-02-26,2026-02-28 22:00:00,47,2,2,0.10168520482351887,0.18185204823518875,0.09277777777777776
2026-02-26,2026-02-28 23:00:00,48,2,2,0.10101000394519599,0.22510003945195978,0.08722222222222223
