issue_date,ts,horizon_hour,lead_day,turbine,wind_speed_100m,power_norm_pred,power_p10,power_p90,power_gbm_pred,power_two_stage_pred,power_curve_pred,wind_nacelle_pred
2026-02-21,2026-02-22 15:00:00,16,1,1,8.0556,0.7943,0.4163,1.0,0.8179,0.946,0.6426,11.0813
2026-02-21,2026-02-22 16:00:00,17,1,1,7.6667,0.7598,0.3819,1.0,0.7491,0.9247,0.595,10.8566
2026-02-21,2026-02-22 17:00:00,18,1,1,7.5556,0.6639,0.286,0.9727,0.6184,0.7462,0.5817,9.497
2026-02-21,2026-02-22 18:00:00,19,1,1,6.0278,0.472,0.2321,0.8121,0.5842,0.6431,0.301,8.7895
2026-02-21,2026-02-22 19:00:00,20,1,1,4.1667,0.3508,0.1109,0.6909,0.5149,0.5855,0.1161,8.3964
2026-02-21,2026-02-22 20:00:00,21,1,1,3.3056,0.1818,0.0824,0.3956,0.3196,0.2993,0.0643,6.5338
2026-02-21,2026-02-22 21:00:00,22,1,1,2.1944,0.0598,0.0,0.2736,0.2042,0.0927,0.0269,4.4153
2026-02-21,2026-02-22 22:00:00,23,1,1,1.75,0.0374,0.0,0.2513,0.1381,0.0549,0.02,3.7735
2026-02-21,2026-02-22 23:00:00,24,1,1,1.9722,0.0357,0.0,0.2495,0.1428,0.0499,0.0215,3.5759
2026-02-21,2026-02-23 00:00:00,25,2,1,1.6111,0.1153,0.0029,0.3226,0.3871,0.2116,0.0191,5.8416
2026-02-21,2026-02-23 01:00:00,26,2,1,1.3611,0.0982,0.0,0.3054,0.3928,0.1789,0.0174,5.507
2026-02-21,2026-02-23 02:00:00,27,2,1,1.5556,0.0925,0.0,0.2997,0.2928,0.1663,0.0187,5.3799
2026-02-21,2026-02-23 03:00:00,28,2,1,1.9444,0.0746,0.0,0.2818,0.2005,0.1279,0.0213,4.9185
2026-02-21,2026-02-23 04:00:00,29,2,1,2.0,0.0497,0.0,0.2569,0.1404,0.0777,0.0217,4.1276
2026-02-21,2026-02-23 05:00:00,30,2,1,3.0,0.0651,0.0,0.2724,0.2456,0.0803,0.05,4.1716
2026-02-21,2026-02-23 06:00:00,31,2,1,3.8333,0.0939,0.0,0.3012,0.2263,0.0918,0.0961,4.3949
2026-02-21,2026-02-23 07:00:00,32,2,1,3.6389,0.081,0.0,0.2882,0.2061,0.0791,0.0828,4.1522
2026-02-21,2026-02-23 08:00:00,33,2,1,3.4167,0.0727,0.0,0.28,0.2138,0.076,0.0694,4.1003
2026-02-21,2026-02-23 09:00:00,34,2,1,3.25,0.059,0.0,0.2662,0.2413,0.0563,0.0617,3.795
2026-02-21,2026-02-23 10:00:00,35,2,1,3.6389,0.0891,0.0,0.2964,0.1769,0.0954,0.0828,4.4739
2026-02-21,2026-02-23 11:00:00,36,2,1,4.9444,0.1456,0.0331,0.3528,0.2094,0.1149,0.1763,4.7681
2026-02-21,2026-02-23 12:00:00,37,2,1,6.3333,0.3299,0.038,0.7607,0.3306,0.2932,0.3667,6.4865
2026-02-21,2026-02-23 13:00:00,38,2,1,6.7222,0.4322,0.1403,0.863,0.3393,0.432,0.4325,7.4023
2026-02-21,2026-02-23 14:00:00,39,2,1,7.8056,0.4969,0.2049,0.9276,0.33,0.382,0.6117,7.0854
2026-02-21,2026-02-23 15:00:00,40,2,1,8.9722,0.5335,0.0388,0.8561,0.3792,0.3165,0.7506,6.6696
2026-02-21,2026-02-23 16:00:00,41,2,1,9.3611,0.6188,0.1241,0.9414,0.4389,0.4096,0.828,7.2384
2026-02-21,2026-02-23 17:00:00,42,2,1,9.9444,0.6858,0.1911,1.0,0.4211,0.4869,0.8848,7.7514
2026-02-21,2026-02-23 18:00:00,43,2,1,10.4722,0.7973,0.3026,1.0,0.5778,0.6763,0.9182,9.0507
2026-02-21,2026-02-23 19:00:00,44,2,1,10.3056,0.8581,0.5233,1.0,0.7046,0.8084,0.9077,9.9005
2026-02-21,2026-02-23 20:00:00,45,2,1,10.3056,0.8901,0.5553,1.0,0.7704,0.8725,0.9077,10.4095
2026-02-21,2026-02-23 21:00:00,46,2,1,10.3889,0.8887,0.554,1.0,0.7542,0.8644,0.913,10.3425
2026-02-21,2026-02-23 22:00:00,47,2,1,9.8889,0.8796,0.5449,1.0,0.7208,0.8779,0.8813,10.4549
2026-02-21,2026-02-23 23:00:00,48,2,1,9.5556,0.8692,0.5345,1.0,0.7994,0.8783,0.8602,10.4581
2026-02-21,2026-02-22 00:00:00,1,1,2,4.4722,0.1448,0.0492,0.343,0.3796,0.1791,0.1219,5.6039
2026-02-21,2026-02-22 01:00:00,2,1,2,4.5556,0.136,0.0404,0.3342,0.3299,0.147,0.1287,5.2538
2026-02-21,2026-02-22 02:00:00,3,1,2,3.5278,0.0602,0.0,0.2584,0.1765,0.0503,0.0669,3.6141
2026-02-21,2026-02-22 03:00:00,4,1,2,1.9722,0.0283,0.0,0.2265,0.1474,0.0385,0.0215,3.3054
2026-02-21,2026-02-22 04:00:00,5,1,2,0.8333,0.0208,0.0,0.2189,0.1055,0.0311,0.0139,3.1099
2026-02-21,2026-02-22 05:00:00,6,1,2,0.5,0.0205,0.0,0.2187,0.1054,0.0337,0.0117,3.1765
2026-02-21,2026-02-22 06:00:00,7,1,2,2.1389,0.0308,0.0,0.229,0.0678,0.0398,0.0249,3.3428
2026-02-21,2026-02-22 07:00:00,8,1,2,3.3889,0.0516,0.0,0.2498,0.0906,0.037,0.0613,3.2613
2026-02-21,2026-02-22 08:00:00,9,1,2,5.5556,0.1792,0.0835,0.3774,0.2118,0.0899,0.2387,4.3944
2026-02-21,2026-02-22 09:00:00,10,1,2,5.8333,0.2161,0.0,0.5865,0.2448,0.1419,0.2656,5.1846
2026-02-21,2026-02-22 10:00:00,11,1,2,7.2778,0.4507,0.2037,0.8211,0.3286,0.3667,0.5067,7.0875
2026-02-21,2026-02-22 11:00:00,12,1,2,8.1944,0.7261,0.3025,1.0,0.6281,0.8134,0.668,10.1278
2026-02-21,2026-02-22 12:00:00,13,1,2,9.25,0.8586,0.7071,1.0,0.7809,0.9591,0.7917,11.5724
2026-02-21,2026-02-22 13:00:00,14,1,2,9.1944,0.8556,0.704,1.0,0.8469,0.9669,0.7813,11.8956
2026-02-21,2026-02-22 14:00:00,15,1,2,8.4444,0.7988,0.3751,1.0,0.8482,0.9476,0.6996,11.3048
2026-02-21,2026-02-22 15:00:00,16,1,2,8.0556,0.7735,0.3499,1.0,0.8881,0.9583,0.6504,11.5482
2026-02-21,2026-02-22 16:00:00,17,1,2,7.6667,0.7208,0.2971,1.0,0.8581,0.9269,0.5833,11.0037
2026-02-21,2026-02-22 17:00:00,18,1,2,7.5556,0.6334,0.2097,0.9444,0.8186,0.7384,0.5633,9.5841
2026-02-21,2026-02-22 18:00:00,19,1,2,6.0278,0.4161,0.1691,0.7864,0.6472,0.6101,0.2867,8.7247
2026-02-21,2026-02-22 19:00:00,20,1,2,4.1667,0.2487,0.0018,0.6191,0.5284,0.4619,0.1067,7.7172
2026-02-21,2026-02-22 20:00:00,21,1,2,3.3056,0.1099,0.0142,0.308,0.3561,0.1869,0.0585,5.6683
2026-02-21,2026-02-22 21:00:00,22,1,2,2.1944,0.0638,0.0,0.262,0.2389,0.1202,0.0262,4.8895
2026-02-21,2026-02-22 22:00:00,23,1,2,1.75,0.0402,0.0,0.2384,0.1648,0.0705,0.02,4.0812
2026-02-21,2026-02-22 23:00:00,24,1,2,1.9722,0.042,0.0,0.2402,0.1575,0.0728,0.0215,4.1321
2026-02-21,2026-02-23 00:00:00,25,2,2,1.6111,0.1382,0.0247,0.3448,0.3904,0.3169,0.0191,6.7623
2026-02-21,2026-02-23 01:00:00,26,2,2,1.3611,0.1388,0.0252,0.3454,0.4878,0.3208,0.0174,6.7879
2026-02-21,2026-02-23 02:00:00,27,2,2,1.5556,0.0966,0.0,0.3032,0.3267,0.2134,0.0187,5.9435
2026-02-21,2026-02-23 03:00:00,28,2,2,1.9444,0.0588,0.0,0.2655,0.2336,0.1152,0.0213,4.8206
2026-02-21,2026-02-23 04:00:00,29,2,2,2.0,0.0377,0.0,0.2443,0.1897,0.0617,0.0217,3.8764
2026-02-21,2026-02-23 05:00:00,30,2,2,3.0,0.0539,0.0,0.2605,0.2624,0.0623,0.0483,3.8908
2026-02-21,2026-02-23 06:00:00,31,2,2,3.8333,0.0808,0.0,0.2874,0.2926,0.0711,0.0872,4.094
2026-02-21,2026-02-23 07:00:00,32,2,2,3.6389,0.0682,0.0,0.2748,0.2307,0.0591,0.0743,3.8097
2026-02-21,2026-02-23 08:00:00,33,2,2,3.4167,0.0604,0.0,0.2671,0.2188,0.0577,0.0622,3.777
2026-02-21,2026-02-23 09:00:00,34,2,2,3.25,0.0596,0.0,0.2662,0.194,0.064,0.0567,3.9343
2026-02-21,2026-02-23 10:00:00,35,2,2,3.6389,0.0693,0.0,0.276,0.2105,0.0619,0.0743,3.8818
2026-02-21,2026-02-23 11:00:00,36,2,2,4.9444,0.1457,0.0322,0.3523,0.2835,0.1148,0.1663,4.8156
2026-02-21,2026-02-23 12:00:00,37,2,2,6.3333,0.2916,0.0,0.7327,0.3665,0.2164,0.3417,5.9775
2026-02-21,2026-02-23 13:00:00,38,2,2,6.7222,0.4025,0.1067,0.8436,0.3547,0.3976,0.4057,7.2888
2026-02-21,2026-02-23 14:00:00,39,2,2,7.8056,0.522,0.0507,0.8458,0.3892,0.3925,0.6083,7.2554
2026-02-21,2026-02-23 15:00:00,40,2,2,8.9722,0.6244,0.1531,0.9482,0.3418,0.4466,0.7429,7.6132
2026-02-21,2026-02-23 16:00:00,41,2,2,9.3611,0.6662,0.195,0.99,0.3234,0.447,0.8124,7.6156
2026-02-21,2026-02-23 17:00:00,42,2,2,9.9444,0.7093,0.2381,1.0,0.3547,0.4625,0.8739,7.7213
2026-02-21,2026-02-23 18:00:00,43,2,2,10.4722,0.7898,0.3186,1.0,0.5272,0.6051,0.913,8.6854
2026-02-21,2026-02-23 19:00:00,44,2,2,10.3056,0.8508,0.4329,1.0,0.593,0.7758,0.9007,9.8812
2026-02-21,2026-02-23 20:00:00,45,2,2,10.3056,0.8969,0.479,1.0,0.6645,0.8911,0.9007,10.7083
2026-02-21,2026-02-23 21:00:00,46,2,2,10.3889,0.9004,0.4825,1.0,0.6735,0.8908,0.9069,10.7045
2026-02-21,2026-02-23 22:00:00,47,2,2,9.8889,0.8746,0.4567,1.0,0.7492,0.8823,0.8694,10.6135
2026-02-21,2026-02-23 23:00:00,48,2,2,9.5556,0.8301,0.4122,0.9948,0.7632,0.8111,0.8428,10.1143
