issue_date,ts,horizon_hour,lead_day,turbine,wind_speed_100m,power_norm_pred,power_p10,power_p90,power_gbm_pred,power_two_stage_pred,power_curve_pred,wind_nacelle_pred
2026-02-15,2026-02-17 09:00:00,34,2,1,3.6944,0.0746,0.0,0.2818,0.1138,0.0626,0.0866,3.8888
2026-02-15,2026-02-17 10:00:00,35,2,1,4.8056,0.1359,0.0234,0.3431,0.2254,0.109,0.1629,4.6844
2026-02-15,2026-02-17 11:00:00,36,2,1,3.75,0.1104,0.0,0.3176,0.2043,0.1303,0.0904,4.946
2026-02-15,2026-02-17 12:00:00,37,2,1,4.5278,0.2317,0.0,0.6624,0.4511,0.3274,0.136,6.7547
2026-02-15,2026-02-17 13:00:00,38,2,1,3.8056,0.1957,0.0832,0.4029,0.3787,0.2972,0.0942,6.5172
2026-02-15,2026-02-17 14:00:00,39,2,1,4.8056,0.2726,0.0,0.7033,0.4823,0.3823,0.1629,7.0868
2026-02-15,2026-02-17 15:00:00,40,2,1,5.4444,0.3319,0.0399,0.7626,0.5753,0.4272,0.2365,7.3667
2026-02-15,2026-02-17 16:00:00,41,2,1,5.5833,0.4828,0.1909,0.9136,0.7512,0.7137,0.2519,9.2898
2026-02-15,2026-02-17 17:00:00,42,2,1,6.8889,0.5171,0.0224,0.8397,0.652,0.5792,0.455,8.3516
2026-02-15,2026-02-17 18:00:00,43,2,1,7.1944,0.5917,0.097,0.9143,0.6927,0.6725,0.5108,9.0266
2026-02-15,2026-02-17 19:00:00,44,2,1,7.2222,0.5671,0.0724,0.8897,0.6516,0.6175,0.5167,8.614
2026-02-15,2026-02-17 20:00:00,45,2,1,6.9444,0.5316,0.0369,0.8543,0.5784,0.6008,0.4625,8.505
2026-02-15,2026-02-17 21:00:00,46,2,1,7.0833,0.5413,0.0466,0.8639,0.6753,0.5951,0.4875,8.4651
2026-02-15,2026-02-17 22:00:00,47,2,1,7.25,0.5764,0.0817,0.899,0.695,0.6303,0.5225,8.6973
2026-02-15,2026-02-17 23:00:00,48,2,1,7.75,0.5364,0.0417,0.8591,0.5695,0.4679,0.605,7.6373
2026-02-15,2026-02-16 00:00:00,1,1,2,5.25,0.2457,0.0,0.6161,0.4467,0.3105,0.2025,6.7147
2026-02-15,2026-02-16 01:00:00,2,1,2,5.9722,0.3309,0.0839,0.7013,0.4893,0.4088,0.279,7.362
2026-02-15,2026-02-16 02:00:00,3,1,2,6.1667,0.3556,0.1086,0.726,0.4593,0.4215,0.3117,7.4445
2026-02-15,2026-02-16 03:00:00,4,1,2,6.4167,0.3879,0.1409,0.7583,0.4784,0.4348,0.3567,7.5329
2026-02-15,2026-02-16 04:00:00,5,1,2,6.6111,0.4474,0.2004,0.8178,0.5262,0.5354,0.3887,8.2186
2026-02-15,2026-02-16 05:00:00,6,1,2,6.6944,0.5032,0.0796,0.8143,0.6378,0.6558,0.4015,9.0296
2026-02-15,2026-02-16 06:00:00,7,1,2,6.8056,0.4761,0.2291,0.8464,0.6129,0.5624,0.4185,8.3842
2026-02-15,2026-02-16 07:00:00,8,1,2,6.8889,0.5397,0.1161,0.8508,0.5881,0.7024,0.4313,9.3445
2026-02-15,2026-02-16 08:00:00,9,1,2,6.5278,0.4812,0.2342,0.8515,0.6168,0.639,0.3759,8.9173
2026-02-15,2026-02-16 09:00:00,10,1,2,7.0833,0.5125,0.0888,0.8235,0.4546,0.5824,0.4658,8.5058
2026-02-15,2026-02-16 10:00:00,11,1,2,5.8333,0.287,0.04,0.6574,0.3695,0.3193,0.2656,6.7777
2026-02-15,2026-02-16 11:00:00,12,1,2,7.0556,0.5604,0.1367,0.8714,0.6796,0.7109,0.46,9.3953
2026-02-15,2026-02-16 12:00:00,13,1,2,7.5833,0.7087,0.2851,1.0,0.8939,0.9193,0.5683,10.9415
2026-02-15,2026-02-16 13:00:00,14,1,2,7.2222,0.6516,0.2279,0.9626,0.8643,0.8864,0.495,10.658
2026-02-15,2026-02-16 14:00:00,15,1,2,6.6389,0.599,0.1754,0.9101,0.8413,0.9082,0.393,10.8539
2026-02-15,2026-02-16 15:00:00,16,1,2,5.5278,0.4253,0.1783,0.7957,0.6528,0.7093,0.236,9.3857
2026-02-15,2026-02-16 16:00:00,17,1,2,5.25,0.4005,0.1535,0.7709,0.7269,0.6975,0.2025,9.3149
2026-02-15,2026-02-16 17:00:00,18,1,2,5.1111,0.3418,0.0948,0.7122,0.5495,0.5764,0.1854,8.4683
2026-02-15,2026-02-16 18:00:00,19,1,2,5.8889,0.4042,0.1572,0.7746,0.6035,0.6042,0.2709,8.6776
2026-02-15,2026-02-16 19:00:00,20,1,2,5.5833,0.4475,0.2005,0.8179,0.7286,0.7566,0.2414,9.7359
2026-02-15,2026-02-16 20:00:00,21,1,2,5.5556,0.3959,0.1489,0.7663,0.6598,0.6316,0.2387,8.8694
2026-02-15,2026-02-16 21:00:00,22,1,2,5.7222,0.3499,0.1029,0.7202,0.5225,0.4924,0.2548,7.9256
2026-02-15,2026-02-16 22:00:00,23,1,2,5.3611,0.2701,0.0232,0.6405,0.4596,0.3511,0.2162,6.9851
2026-02-15,2026-02-16 23:00:00,24,1,2,5.1111,0.2132,0.0,0.5835,0.3922,0.2549,0.1854,6.2864
2026-02-15,2026-02-17 00:00:00,25,2,2,6.0556,0.2877,0.0,0.7289,0.3544,0.2818,0.2917,6.4884
2026-02-15,2026-02-17 01:00:00,26,2,2,6.2222,0.3119,0.016,0.753,0.3767,0.2971,0.3217,6.6089
2026-02-15,2026-02-17 02:00:00,27,2,2,6.2778,0.3125,0.0166,0.7536,0.4158,0.2837,0.3317,6.503
2026-02-15,2026-02-17 03:00:00,28,2,2,5.8889,0.2635,0.0,0.7046,0.3475,0.2523,0.2709,6.2674
2026-02-15,2026-02-17 04:00:00,29,2,2,6.0833,0.2838,0.0,0.7249,0.3672,0.2645,0.2967,6.3587
2026-02-15,2026-02-17 05:00:00,30,2,2,5.3611,0.1587,0.0452,0.3654,0.1103,0.0725,0.2162,4.1255
2026-02-15,2026-02-17 06:00:00,31,2,2,5.4444,0.1702,0.0567,0.3769,0.1547,0.0859,0.2265,4.3445
2026-02-15,2026-02-17 07:00:00,32,2,2,4.3056,0.0939,0.0,0.3005,0.1089,0.0644,0.1136,3.9423
2026-02-15,2026-02-17 08:00:00,33,2,2,3.3889,0.0595,0.0,0.2661,0.1015,0.0568,0.0613,3.7528
2026-02-15,2026-02-17 09:00:00,34,2,2,3.6944,0.071,0.0,0.2777,0.0775,0.0607,0.078,3.8503
2026-02-15,2026-02-17 10:00:00,35,2,2,4.8056,0.1361,0.0226,0.3428,0.1889,0.111,0.1529,4.7639
2026-02-15,2026-02-17 11:00:00,36,2,2,3.75,0.1182,0.0047,0.3248,0.1938,0.173,0.0817,5.5531
2026-02-15,2026-02-17 12:00:00,37,2,2,4.5278,0.2766,0.0,0.7177,0.4535,0.5024,0.126,7.9939
2026-02-15,2026-02-17 13:00:00,38,2,2,3.8056,0.2062,0.0,0.6473,0.4136,0.3874,0.0854,7.2219
2026-02-15,2026-02-17 14:00:00,39,2,2,4.8056,0.2776,0.0,0.7187,0.5076,0.4646,0.1529,7.7362
2026-02-15,2026-02-17 15:00:00,40,2,2,5.4444,0.3524,0.0565,0.7935,0.5943,0.5412,0.2265,8.2571
2026-02-15,2026-02-17 16:00:00,41,2,2,5.5833,0.4438,0.148,0.885,0.7561,0.7475,0.2414,9.6597
2026-02-15,2026-02-17 17:00:00,42,2,2,6.8889,0.4947,0.1989,0.9359,0.6613,0.5899,0.4313,8.5652
2026-02-15,2026-02-17 18:00:00,43,2,2,7.1944,0.5561,0.0848,0.8799,0.6727,0.6564,0.4892,9.0339
2026-02-15,2026-02-17 19:00:00,44,2,2,7.2222,0.5177,0.0465,0.8415,0.5888,0.5518,0.495,8.3207
2026-02-15,2026-02-17 20:00:00,45,2,2,6.9444,0.4626,0.1668,0.9038,0.5496,0.4969,0.4398,7.9561
2026-02-15,2026-02-17 21:00:00,46,2,2,7.0833,0.4897,0.1939,0.9309,0.6178,0.5255,0.4658,8.1514
2026-02-15,2026-02-17 22:00:00,47,2,2,7.25,0.5492,0.0779,0.873,0.635,0.6217,0.5008,8.8045
2026-02-15,2026-02-17 23:00:00,48,2,2,7.75,0.5201,0.0488,0.8439,0.4622,0.4027,0.5983,7.3222
