issue_date,ts,horizon_hour,lead_day,turbine,wind_speed_100m,power_norm_pred,power_p10,power_p90,power_gbm_pred,power_two_stage_pred,power_curve_pred,wind_nacelle_pred
2026-02-19,2026-02-20 19:00:00,20,1,2,3.5556,0.0923,0.0,0.2904,0.205,0.1276,0.0687,4.9898
2026-02-19,2026-02-20 20:00:00,21,1,2,6.5833,0.3295,0.0825,0.6999,0.2098,0.247,0.3844,6.2266
2026-02-19,2026-02-20 21:00:00,22,1,2,7.2778,0.4369,0.19,0.8073,0.269,0.3324,0.5067,6.8633
2026-02-19,2026-02-20 22:00:00,23,1,2,8.0556,0.5143,0.0907,0.8254,0.2953,0.3103,0.6504,6.7128
2026-02-19,2026-02-20 23:00:00,24,1,2,8.3056,0.6375,0.2139,0.9486,0.4354,0.5708,0.682,8.4349
2026-02-19,2026-02-21 00:00:00,25,2,2,8.2778,0.631,0.1597,0.9548,0.5153,0.5597,0.6785,8.3679
2026-02-19,2026-02-21 01:00:00,26,2,2,7.9167,0.5984,0.1272,0.9222,0.4562,0.5535,0.6283,8.3313
2026-02-19,2026-02-21 02:00:00,27,2,2,7.1667,0.4849,0.189,0.926,0.4578,0.4872,0.4833,7.8897
2026-02-19,2026-02-21 03:00:00,28,2,2,6.5278,0.3696,0.0737,0.8107,0.4355,0.36,0.3759,7.0434
2026-02-19,2026-02-21 04:00:00,29,2,2,5.4167,0.2409,0.0,0.682,0.4243,0.2676,0.2231,6.3817
2026-02-19,2026-02-21 05:00:00,30,2,2,4.8611,0.2025,0.0,0.6436,0.4053,0.2688,0.1582,6.391
2026-02-19,2026-02-21 06:00:00,31,2,2,3.9722,0.161,0.0475,0.3676,0.2815,0.2578,0.0965,6.3083
2026-02-19,2026-02-21 07:00:00,32,2,2,4.6389,0.1688,0.0553,0.3755,0.3025,0.217,0.1368,5.9842
2026-02-19,2026-02-21 08:00:00,33,2,2,5.6667,0.2639,0.0,0.705,0.3546,0.2856,0.2494,6.5178
2026-02-19,2026-02-21 09:00:00,34,2,2,4.75,0.1487,0.0351,0.3553,0.2406,0.1504,0.1475,5.2968
2026-02-19,2026-02-21 10:00:00,35,2,2,2.4167,0.0625,0.0,0.2691,0.0857,0.1091,0.0314,4.7302
2026-02-19,2026-02-21 11:00:00,36,2,2,11.6111,0.8695,0.4516,1.0,0.7343,0.7695,0.9361,9.8336
2026-02-19,2026-02-21 12:00:00,37,2,2,12.1667,0.8865,0.4686,1.0,0.771,0.8037,0.9417,10.0707
2026-02-19,2026-02-21 13:00:00,38,2,2,11.75,0.8682,0.4503,1.0,0.7561,0.7643,0.9375,9.7947
2026-02-19,2026-02-21 14:00:00,39,2,2,8.7778,0.7187,0.2475,1.0,0.617,0.7049,0.728,9.3592
2026-02-19,2026-02-21 15:00:00,40,2,2,7.0833,0.4661,0.1702,0.9072,0.4809,0.4664,0.4658,7.7482
2026-02-19,2026-02-21 16:00:00,41,2,2,4.8611,0.1773,0.0637,0.3839,0.2677,0.2058,0.1582,5.8551
2026-02-19,2026-02-21 17:00:00,42,2,2,4.75,0.1597,0.0462,0.3663,0.1958,0.178,0.1475,5.5945
2026-02-19,2026-02-21 18:00:00,43,2,2,4.3611,0.115,0.0014,0.3216,0.2054,0.1129,0.1164,4.7891
2026-02-19,2026-02-21 19:00:00,44,2,2,6.0833,0.2877,0.0,0.7289,0.3605,0.2743,0.2967,6.4324
2026-02-19,2026-02-21 20:00:00,45,2,2,6.5556,0.393,0.0971,0.8341,0.4043,0.4121,0.3802,7.3834
2026-02-19,2026-02-21 21:00:00,46,2,2,7.25,0.5999,0.1286,0.9237,0.7008,0.7484,0.5008,9.6674
2026-02-19,2026-02-21 22:00:00,47,2,2,8.8889,0.7671,0.2959,1.0,0.7493,0.8131,0.7365,10.126
2026-02-19,2026-02-21 23:00:00,48,2,2,7.6944,0.6045,0.1333,0.9283,0.698,0.6289,0.5883,8.8513
