issue_date,ts,horizon_hour,lead_day,turbine,power_norm_pred,power_gbm_pred,power_curve_pred
2026-02-13,2026-02-15 18:00:00,43,2,1,0.7224643888574975,0.9508404628060058,0.6653703703703705
2026-02-13,2026-02-15 19:00:00,44,2,1,0.7413730244372514,0.9542725295936645,0.6881481481481482
2026-02-13,2026-02-15 20:00:00,45,2,1,0.7213575076591532,0.9453060568142838,0.6653703703703705
2026-02-13,2026-02-15 21:00:00,46,2,1,0.7097310267205179,0.9479143928618486,0.6501851851851851
2026-02-13,2026-02-15 22:00:00,47,2,1,0.6597267321448926,0.9319669940577964,0.5916666666666667
2026-02-13,2026-02-15 23:00:00,48,2,1,0.4990308571909291,0.7651542859546459,0.4324999999999999
2026-02-13,2026-02-14 00:00:00,1,1,2,0.5205818186052757,0.5408181860527573,0.5183333333333333
2026-02-13,2026-02-14 01:00:00,2,1,2,0.5644527003427295,0.5745270034272951,0.5633333333333334
2026-02-13,2026-02-14 02:00:00,3,1,2,0.5350365597973126,0.5803655979731255,0.53
2026-02-13,2026-02-14 03:00:00,4,1,2,0.5531818941013849,0.6043189410138493,0.5474999999999999
2026-02-13,2026-02-14 04:00:00,5,1,2,0.49075405064623817,0.557540506462381,0.4833333333333334
2026-02-13,2026-02-14 05:00:00,6,1,2,0.39358510889030696,0.2458510889030696,0.41
2026-02-13,2026-02-14 06:00:00,7,1,2,0.2491946572647696,0.12611323931436266,0.26287037037037037
2026-02-13,2026-02-14 07:00:00,8,1,2,0.0821437897272498,0.086437897272498,0.08166666666666667
2026-02-13,2026-02-14 08:00:00,9,1,2,0.08403731297546212,0.08870646308795459,0.0835185185185185
2026-02-13,2026-02-14 09:00:00,10,1,2,0.04406030934147663,0.050603093414766334,0.04333333333333333
2026-02-13,2026-02-14 10:00:00,11,1,2,0.024490821582930887,0.07157488249597552,0.01925925925925926
2026-02-13,2026-02-14 11:00:00,12,1,2,0.03155316749898307,0.12219834165649737,0.02148148148148148
2026-02-13,2026-02-14 12:00:00,13,1,2,0.028766621996270614,0.12599955329603946,0.017962962962962962
2026-02-13,2026-02-14 13:00:00,14,1,2,0.020644087440477663,0.04810754107144327,0.017592592592592594
2026-02-13,2026-02-14 14:00:00,15,1,2,0.05627054528822534,0.07770545288225332,0.05388888888888889
2026-02-13,2026-02-14 15:00:00,16,1,2,0.020467696750416133,0.07634363417082798,0.01425925925925926
2026-02-13,2026-02-14 16:00:00,17,1,2,0.02001379318835484,0.06680459855021506,0.014814814814814814
2026-02-13,2026-02-14 17:00:00,18,1,2,0.018889120706414415,0.07889120706414415,0.012222222222222223
2026-02-13,2026-02-14 18:00:00,19,1,2,0.01689989027527334,0.06399890275273339,0.011666666666666667
2026-02-13,2026-02-14 19:00:00,20,1,2,0.02352505295560768,0.06191719622274343,0.01925925925925926
2026-02-13,2026-02-14 20:00:00,21,1,2,0.037060725790254614,0.07060725790254618,0.03333333333333333
2026-02-13,2026-02-14 21:00:00,22,1,2,0.04956543851271707,0.09815438512717059,0.044166666666666674
2026-02-13,2026-02-14 22:00:00,23,1,2,0.05063006010834855,0.08630060108348554,0.04666666666666666
2026-02-13,2026-02-14 23:00:00,24,1,2,0.01719392996053395,0.0669392996053395,0.011666666666666667
2026-02-13,2026-02-15 00:00:00,25,2,2,0.03288746155514237,0.13720794888475701,0.021296296296296296
2026-02-13,2026-02-15 01:00:00,26,2,2,0.021092866594198036,0.09592866594198035,0.012777777777777777
2026-02-13,2026-02-15 02:00:00,27,2,2,0.02420807014937241,0.05374736816039075,0.020925925925925928
2026-02-13,2026-02-15 03:00:00,28,2,2,0.023042234065524594,0.08542234065524595,0.01611111111111111
2026-02-13,2026-02-15 04:00:00,29,2,2,0.048184472016931726,0.05434472016931726,0.047499999999999994
2026-02-13,2026-02-15 05:00:00,30,2,2,0.0823602576943613,0.038602576943612785,0.08722222222222223
2026-02-13,2026-02-15 06:00:00,31,2,2,0.1652044705671732,0.10704470567173183,0.17166666666666666
2026-02-13,2026-02-15 07:00:00,32,2,2,0.2600298764252606,0.16196543091927268,0.2709259259259259
2026-02-13,2026-02-15 08:00:00,33,2,2,0.3683254581501326,0.223254581501327,0.38444444444444437
2026-02-13,2026-02-15 09:00:00,34,2,2,0.4340897240216956,0.420897240216957,0.4355555555555554
2026-02-13,2026-02-15 10:00:00,35,2,2,0.6083432268250544,0.743432268250543,0.5933333333333334
2026-02-13,2026-02-15 11:00:00,36,2,2,0.7308276814501504,0.7566101478348364,0.727962962962963
2026-02-13,2026-02-15 12:00:00,37,2,2,0.8501278744307963,0.8762787443079637,0.8472222222222222
2026-02-13,2026-02-15 13:00:00,38,2,2,0.8687719844281192,0.9027198442811933,0.8649999999999999
2026-02-13,2026-02-15 14:00:00,39,2,2,0.8495756843572331,0.8907568435723298,0.8450000000000001
2026-02-13,2026-02-15 15:00:00,40,2,2,0.7420866965185765,0.9075336318524315,0.7237037037037036
2026-02-13,2026-02-15 16:00:00,41,2,2,0.6720830119468484,0.8358301194684822,0.6538888888888891
2026-02-13,2026-02-15 17:00:00,42,2,2,0.709904179105912,0.8973751243924534,0.6890740740740741
2026-02-13,2026-02-15 18:00:00,43,2,2,0.6921802396127429,0.8784690627940935,0.6714814814814817
2026-02-13,2026-02-15 19:00:00,44,2,2,0.7056361607466834,0.8230282741335003,0.6925925925925926
2026-02-13,2026-02-15 20:00:00,45,2,2,0.6892641172067857,0.849307838734522,0.6714814814814817
2026-02-13,2026-02-15 21:00:00,46,2,2,0.6755590371612076,0.8389237049454092,0.6574074074074074
2026-02-13,2026-02-15 22:00:00,47,2,2,0.6034234751079571,0.8292347510795712,0.5783333333333333
2026-02-13,2026-02-15 23:00:00,48,2,2,0.4358480536953935,0.706813870287269,0.4057407407407406
