issue_date,ts,horizon_hour,lead_day,turbine,wind_speed_100m,power_norm_pred,power_p10,power_p90,power_gbm_pred,power_two_stage_pred,power_curve_pred,wind_nacelle_pred
2026-02-01,2026-02-02 17:00:00,18,1,2,5.4444,0.3695,0.1225,0.7399,0.6079,0.584,0.2265,8.5183
2026-02-01,2026-02-02 18:00:00,19,1,2,3.9167,0.1682,0.0725,0.3663,0.2718,0.2812,0.0928,6.4842
2026-02-01,2026-02-02 19:00:00,20,1,2,3.0556,0.1281,0.0324,0.3263,0.2558,0.245,0.0502,6.2103
2026-02-01,2026-02-02 20:00:00,21,1,2,3.1111,0.0899,0.0,0.2881,0.1983,0.1467,0.052,5.2506
2026-02-01,2026-02-02 21:00:00,22,1,2,3.6944,0.0911,0.0,0.2892,0.1696,0.1107,0.078,4.7598
2026-02-01,2026-02-02 22:00:00,23,1,2,3.6667,0.0825,0.0,0.2806,0.1247,0.092,0.0761,4.4207
2026-02-01,2026-02-02 23:00:00,24,1,2,3.9722,0.1056,0.01,0.3038,0.1593,0.1193,0.0965,4.8771
2026-02-01,2026-02-03 00:00:00,25,2,2,3.8889,0.1091,0.0,0.3157,0.2253,0.1363,0.0909,5.1093
2026-02-01,2026-02-03 01:00:00,26,2,2,5.4167,0.2549,0.0,0.6961,0.3947,0.3027,0.2231,6.6528
2026-02-01,2026-02-03 02:00:00,27,2,2,5.4444,0.2562,0.0,0.6973,0.4183,0.3008,0.2265,6.6376
2026-02-01,2026-02-03 03:00:00,28,2,2,5.0556,0.195,0.0815,0.4017,0.3356,0.2198,0.1785,6.0119
2026-02-01,2026-02-03 04:00:00,29,2,2,4.5833,0.1871,0.0736,0.3937,0.3605,0.2707,0.1314,6.4053
2026-02-01,2026-02-03 05:00:00,30,2,2,4.7222,0.1711,0.0575,0.3777,0.3014,0.2104,0.1448,5.9086
2026-02-01,2026-02-03 06:00:00,31,2,2,4.25,0.1219,0.0083,0.3285,0.1537,0.1384,0.1108,5.137
2026-02-01,2026-02-03 07:00:00,32,2,2,3.25,0.0606,0.0,0.2672,0.1078,0.0665,0.0567,3.9962
2026-02-01,2026-02-03 08:00:00,33,2,2,1.9444,0.041,0.0,0.2476,0.1079,0.0706,0.0213,4.0846
2026-02-01,2026-02-03 09:00:00,34,2,2,1.4444,0.0335,0.0,0.2401,0.1076,0.0567,0.018,3.7514
2026-02-01,2026-02-03 10:00:00,35,2,2,2.0,0.0272,0.0,0.2338,0.0737,0.0355,0.0217,3.22
2026-02-01,2026-02-03 11:00:00,36,2,2,3.8333,0.0761,0.0,0.2828,0.1145,0.0595,0.0872,3.8206
2026-02-01,2026-02-03 12:00:00,37,2,2,3.7222,0.081,0.0,0.2876,0.1107,0.0827,0.0798,4.305
2026-02-01,2026-02-03 13:00:00,38,2,2,2.5833,0.0452,0.0,0.2518,0.0905,0.0592,0.0358,3.8131
2026-02-01,2026-02-03 14:00:00,39,2,2,3.0278,0.0664,0.0,0.273,0.1161,0.092,0.0493,4.4209
2026-02-01,2026-02-03 15:00:00,40,2,2,4.8889,0.173,0.0595,0.3796,0.2138,0.1911,0.1609,5.7035
2026-02-01,2026-02-03 16:00:00,41,2,2,4.7778,0.1639,0.0503,0.3705,0.1891,0.1844,0.1502,5.6478
2026-02-01,2026-02-03 17:00:00,42,2,2,4.1389,0.116,0.0025,0.3226,0.1795,0.1321,0.1053,5.0518
2026-02-01,2026-02-03 18:00:00,43,2,2,6.0278,0.2643,0.0,0.7055,0.294,0.2308,0.2867,6.0982
2026-02-01,2026-02-03 19:00:00,44,2,2,7.6389,0.513,0.0418,0.8368,0.4394,0.415,0.5783,7.4022
2026-02-01,2026-02-03 20:00:00,45,2,2,7.0833,0.4376,0.1418,0.8788,0.4647,0.3953,0.4658,7.2735
2026-02-01,2026-02-03 21:00:00,46,2,2,6.7222,0.3686,0.0727,0.8097,0.389,0.3128,0.4057,6.7324
2026-02-01,2026-02-03 22:00:00,47,2,2,6.6111,0.3594,0.0636,0.8005,0.4064,0.3155,0.3887,6.753
2026-02-01,2026-02-03 23:00:00,48,2,2,5.3333,0.206,0.0,0.6472,0.2801,0.1959,0.2128,5.7434
