issue_date,ts,horizon_hour,lead_day,turbine,wind_speed_100m,power_norm_pred,power_p10,power_p90,power_gbm_pred,power_two_stage_pred,power_curve_pred,wind_nacelle_pred
2026-02-06,2026-02-07 17:00:00,18,1,1,0.6111,0.1047,0.0053,0.3185,0.1823,0.1969,0.0124,5.7143
2026-02-06,2026-02-07 18:00:00,19,1,1,5.1111,0.2103,0.0,0.5504,0.2169,0.2253,0.1954,5.95
2026-02-06,2026-02-07 19:00:00,20,1,1,7.5833,0.5317,0.1537,0.8404,0.4502,0.4784,0.585,7.7004
2026-02-06,2026-02-07 20:00:00,21,1,1,8.9444,0.6664,0.2884,0.9751,0.5469,0.585,0.7478,8.3926
2026-02-06,2026-02-07 21:00:00,22,1,1,10.1667,0.8248,0.7176,0.9836,0.6796,0.7507,0.8989,9.5274
2026-02-06,2026-02-07 22:00:00,23,1,1,10.5833,0.8538,0.7466,1.0,0.7777,0.7931,0.9144,9.8088
2026-02-06,2026-02-07 23:00:00,24,1,1,11.0556,0.8797,0.7725,1.0,0.8297,0.8669,0.8924,10.3633
2026-02-06,2026-02-08 00:00:00,25,2,1,10.3333,0.8233,0.4886,0.9701,0.7285,0.7372,0.9094,9.4395
2026-02-06,2026-02-08 01:00:00,26,2,1,9.3056,0.7143,0.2196,1.0,0.69,0.6122,0.8165,8.5795
2026-02-06,2026-02-08 02:00:00,27,2,1,9.6667,0.7498,0.2551,1.0,0.7146,0.6324,0.8672,8.7114
2026-02-06,2026-02-08 03:00:00,28,2,1,9.7222,0.7819,0.2872,1.0,0.6981,0.693,0.8707,9.1576
2026-02-06,2026-02-08 04:00:00,29,2,1,9.0278,0.6946,0.1999,1.0,0.6807,0.6301,0.7591,8.6961
2026-02-06,2026-02-08 05:00:00,30,2,1,7.3056,0.507,0.0123,0.8296,0.5144,0.4797,0.5342,7.7084
2026-02-06,2026-02-08 06:00:00,31,2,1,6.8889,0.4289,0.137,0.8596,0.4519,0.4028,0.455,7.2009
2026-02-06,2026-02-08 07:00:00,32,2,1,6.3056,0.3354,0.0434,0.7661,0.2896,0.31,0.3607,6.6185
2026-02-06,2026-02-08 08:00:00,33,2,1,5.8889,0.2738,0.0,0.7045,0.2701,0.2641,0.2835,6.2682
2026-02-06,2026-02-08 09:00:00,34,2,1,4.9167,0.1561,0.0436,0.3633,0.1748,0.1386,0.1736,5.0489
2026-02-06,2026-02-08 10:00:00,35,2,1,3.5,0.0866,0.0,0.2938,0.1211,0.0999,0.0733,4.5485
2026-02-06,2026-02-08 11:00:00,36,2,1,1.9167,0.0244,0.0,0.2317,0.0581,0.0278,0.0211,2.9786
2026-02-06,2026-02-08 12:00:00,37,2,1,0.9722,0.0173,0.0,0.2245,0.0414,0.0197,0.0148,2.6539
2026-02-06,2026-02-08 13:00:00,38,2,1,1.7222,0.024,0.0,0.2313,0.0731,0.0283,0.0198,2.9976
2026-02-06,2026-02-08 14:00:00,39,2,1,4.1944,0.166,0.0535,0.3732,0.2428,0.2144,0.1175,5.8639
2026-02-06,2026-02-08 15:00:00,40,2,1,7.0833,0.5383,0.0436,0.8609,0.6434,0.589,0.4875,8.4215
2026-02-06,2026-02-08 16:00:00,41,2,1,9.5833,0.8917,0.5569,1.0,0.8559,0.9214,0.8619,10.8257
2026-02-06,2026-02-08 17:00:00,42,2,1,10.25,0.9471,0.6123,1.0,0.9657,0.99,0.9042,12.8523
2026-02-06,2026-02-08 18:00:00,43,2,1,10.8889,0.942,0.6073,1.0,0.9781,0.99,0.8941,13.8129
2026-02-06,2026-02-08 19:00:00,44,2,1,11.5833,0.9651,0.6304,1.0,0.9902,0.99,0.9403,13.7226
2026-02-06,2026-02-08 20:00:00,45,2,1,11.7778,0.9674,0.6327,1.0,0.9916,0.99,0.9448,14.3355
2026-02-06,2026-02-08 21:00:00,46,2,1,11.7222,0.9668,0.632,1.0,0.9912,0.99,0.9435,14.2783
2026-02-06,2026-02-08 22:00:00,47,2,1,12.0278,0.9701,0.6354,1.0,0.9991,0.99,0.9502,14.8208
2026-02-06,2026-02-08 23:00:00,48,2,1,12.4167,0.9717,0.637,1.0,0.9874,0.99,0.9535,15.0083
2026-02-06,2026-02-07 00:00:00,1,1,2,6.3056,0.465,0.218,0.8354,0.6035,0.6575,0.3367,9.0417
2026-02-06,2026-02-07 01:00:00,2,1,2,5.7778,0.2864,0.0394,0.6568,0.3953,0.3257,0.2602,6.8199
2026-02-06,2026-02-07 02:00:00,3,1,2,6.2222,0.3257,0.0787,0.6961,0.3047,0.3318,0.3217,6.8597
2026-02-06,2026-02-07 03:00:00,4,1,2,6.0556,0.312,0.065,0.6824,0.2981,0.3425,0.2917,6.929
2026-02-06,2026-02-07 04:00:00,5,1,2,5.8611,0.3018,0.0548,0.6721,0.2833,0.3521,0.2682,6.9916
2026-02-06,2026-02-07 05:00:00,6,1,2,3.9167,0.085,0.0,0.2832,0.1188,0.0733,0.0928,4.1425
2026-02-06,2026-02-07 06:00:00,7,1,2,2.5556,0.0336,0.0,0.2318,0.0266,0.0315,0.035,3.1212
2026-02-06,2026-02-07 07:00:00,8,1,2,0.9167,0.0156,0.0,0.2137,0.0,0.0172,0.0144,2.5835
2026-02-06,2026-02-07 08:00:00,9,1,2,0.5833,0.0115,0.0,0.2097,0.0,0.0105,0.0122,2.0757
2026-02-06,2026-02-07 09:00:00,10,1,2,1.3333,0.0161,0.0,0.2143,0.0389,0.0145,0.0172,2.4634
2026-02-06,2026-02-07 10:00:00,11,1,2,3.25,0.0809,0.0,0.279,0.1012,0.1171,0.0567,4.8475
2026-02-06,2026-02-07 11:00:00,12,1,2,5.5833,0.2642,0.0173,0.6346,0.3956,0.2985,0.2414,6.6199
2026-02-06,2026-02-07 12:00:00,13,1,2,6.1667,0.3643,0.1173,0.7347,0.4886,0.4432,0.3117,7.5901
2026-02-06,2026-02-07 13:00:00,14,1,2,6.0833,0.2689,0.0219,0.6393,0.3191,0.2272,0.2967,6.0703
2026-02-06,2026-02-07 14:00:00,15,1,2,5.1944,0.1966,0.101,0.3948,0.2899,0.1981,0.1956,5.767
2026-02-06,2026-02-07 15:00:00,16,1,2,3.6667,0.077,0.0,0.2752,0.1437,0.0784,0.0761,4.2506
2026-02-06,2026-02-07 16:00:00,17,1,2,2.3333,0.0442,0.0,0.2424,0.0893,0.0664,0.0294,3.9923
2026-02-06,2026-02-07 17:00:00,18,1,2,0.6111,0.1082,0.0125,0.3064,0.2323,0.2519,0.0124,6.264
2026-02-06,2026-02-07 18:00:00,19,1,2,5.1111,0.1781,0.0825,0.3763,0.2091,0.1673,0.1854,5.505
2026-02-06,2026-02-07 19:00:00,20,1,2,7.5833,0.523,0.0994,0.8341,0.4269,0.4551,0.5683,7.6712
2026-02-06,2026-02-07 20:00:00,21,1,2,8.9444,0.6567,0.233,0.9677,0.5749,0.5306,0.7407,8.1859
2026-02-06,2026-02-07 21:00:00,22,1,2,10.1667,0.8505,0.6989,1.0,0.7272,0.7904,0.8906,9.9906
2026-02-06,2026-02-07 22:00:00,23,1,2,10.5833,0.8896,0.738,1.0,0.802,0.859,0.91,10.4158
2026-02-06,2026-02-07 23:00:00,24,1,2,11.0556,0.9032,0.7516,1.0,0.8316,0.9222,0.8906,10.9645
2026-02-06,2026-02-08 00:00:00,25,2,2,10.3333,0.8426,0.4248,1.0,0.725,0.7524,0.9028,9.7006
2026-02-06,2026-02-08 01:00:00,26,2,2,9.3056,0.7513,0.28,1.0,0.6912,0.6751,0.802,9.1677
2026-02-06,2026-02-08 02:00:00,27,2,2,9.6667,0.7929,0.3216,1.0,0.7168,0.7047,0.8517,9.3585
2026-02-06,2026-02-08 03:00:00,28,2,2,9.7222,0.7934,0.3222,1.0,0.7192,0.6993,0.8561,9.3261
2026-02-06,2026-02-08 04:00:00,29,2,2,9.0278,0.6991,0.2279,1.0,0.6935,0.6225,0.7502,8.8098
2026-02-06,2026-02-08 05:00:00,30,2,2,7.3056,0.4961,0.2003,0.9372,0.4619,0.4715,0.5125,7.7828
2026-02-06,2026-02-08 06:00:00,31,2,2,6.8889,0.4075,0.1117,0.8487,0.4049,0.3719,0.4313,7.1211
2026-02-06,2026-02-08 07:00:00,32,2,2,6.3056,0.3305,0.0347,0.7717,0.3278,0.3214,0.3367,6.7915
2026-02-06,2026-02-08 08:00:00,33,2,2,5.8889,0.2617,0.0,0.7029,0.2426,0.2479,0.2709,6.2337
2026-02-06,2026-02-08 09:00:00,34,2,2,4.9167,0.1487,0.0351,0.3553,0.1897,0.1263,0.1636,4.9718
2026-02-06,2026-02-08 10:00:00,35,2,2,3.5,0.0736,0.0,0.2803,0.1312,0.0866,0.065,4.3534
2026-02-06,2026-02-08 11:00:00,36,2,2,1.9167,0.024,0.0,0.2306,0.0588,0.0283,0.0211,3.0412
2026-02-06,2026-02-08 12:00:00,37,2,2,0.9722,0.0156,0.0,0.2222,0.0479,0.0168,0.0148,2.5663
2026-02-06,2026-02-08 13:00:00,38,2,2,1.7222,0.0251,0.0,0.2317,0.0844,0.033,0.0198,3.1589
2026-02-06,2026-02-08 14:00:00,39,2,2,4.1944,0.1472,0.0337,0.3538,0.2907,0.2059,0.1081,5.8571
2026-02-06,2026-02-08 15:00:00,40,2,2,7.0833,0.5261,0.0548,0.8499,0.7264,0.6165,0.4658,8.7705
2026-02-06,2026-02-08 16:00:00,41,2,2,9.5833,0.8857,0.4679,1.0,0.8965,0.9468,0.845,11.2892
2026-02-06,2026-02-08 17:00:00,42,2,2,10.25,0.926,0.5081,1.0,0.9559,0.97,0.8967,13.5073
2026-02-06,2026-02-08 18:00:00,43,2,2,10.8889,0.923,0.5051,1.0,0.9584,0.97,0.8917,14.2986
2026-02-06,2026-02-08 19:00:00,44,2,2,11.5833,0.9495,0.5316,1.0,0.9489,0.97,0.9358,14.4728
2026-02-06,2026-02-08 20:00:00,45,2,2,11.7778,0.9507,0.5328,1.0,0.9694,0.97,0.9378,14.4558
2026-02-06,2026-02-08 21:00:00,46,2,2,11.7222,0.9503,0.5325,1.0,0.9534,0.97,0.9372,14.2846
2026-02-06,2026-02-08 22:00:00,47,2,2,12.0278,0.9522,0.5343,1.0,0.9513,0.97,0.9403,14.456
2026-02-06,2026-02-08 23:00:00,48,2,2,12.4167,0.9545,0.5366,1.0,0.9282,0.97,0.9442,14.757
