issue_date,ts,horizon_hour,lead_day,turbine,wind_speed_100m,power_norm_pred,power_p10,power_p90,power_gbm_pred,power_two_stage_pred,power_curve_pred,wind_nacelle_pred
2026-02-10,2026-02-11 21:00:00,22,1,2,9.0278,0.8149,0.6633,0.9872,0.8421,0.912,0.7502,10.8844
2026-02-10,2026-02-11 22:00:00,23,1,2,9.4167,0.8533,0.7017,1.0,0.8881,0.8991,0.8228,10.7822
2026-02-10,2026-02-11 23:00:00,24,1,2,7.1111,0.4587,0.2117,0.8291,0.5716,0.4392,0.4717,7.563
2026-02-10,2026-02-12 00:00:00,25,2,2,8.1389,0.6021,0.1308,0.9259,0.6811,0.5139,0.6609,8.0718
2026-02-10,2026-02-12 01:00:00,26,2,2,7.3611,0.4947,0.1989,0.9358,0.5473,0.4505,0.5242,7.6396
2026-02-10,2026-02-12 02:00:00,27,2,2,7.5556,0.5255,0.0543,0.8493,0.5844,0.4688,0.5633,7.7647
2026-02-10,2026-02-12 03:00:00,28,2,2,6.3056,0.3105,0.0147,0.7517,0.3736,0.2713,0.3367,6.4098
2026-02-10,2026-02-12 04:00:00,29,2,2,6.5278,0.3451,0.0493,0.7863,0.3403,0.2989,0.3759,6.6231
2026-02-10,2026-02-12 05:00:00,30,2,2,6.7222,0.3626,0.0668,0.8038,0.2957,0.2979,0.4057,6.6152
2026-02-10,2026-02-12 06:00:00,31,2,2,5.4722,0.1906,0.0771,0.3973,0.168,0.1317,0.2299,5.0461
2026-02-10,2026-02-12 07:00:00,32,2,2,3.6111,0.058,0.0,0.2647,0.0692,0.0365,0.0724,3.2451
2026-02-10,2026-02-12 08:00:00,33,2,2,1.9722,0.0233,0.0,0.2299,0.0349,0.026,0.0215,2.9681
2026-02-10,2026-02-12 09:00:00,34,2,2,1.9167,0.0233,0.0,0.23,0.0443,0.0267,0.0211,2.9997
2026-02-10,2026-02-12 10:00:00,35,2,2,1.5,0.0215,0.0,0.2281,0.0544,0.0263,0.0183,2.9819
2026-02-10,2026-02-12 11:00:00,36,2,2,2.6111,0.0357,0.0,0.2423,0.0463,0.0342,0.0367,3.189
2026-02-10,2026-02-12 12:00:00,37,2,2,1.5278,0.0203,0.0,0.2269,0.0452,0.0229,0.0185,2.8134
2026-02-10,2026-02-12 13:00:00,38,2,2,1.2222,0.0201,0.0,0.2267,0.0677,0.0255,0.0165,2.9435
2026-02-10,2026-02-12 14:00:00,39,2,2,1.6944,0.0219,0.0,0.2285,0.0551,0.0252,0.0196,2.9271
2026-02-10,2026-02-12 15:00:00,40,2,2,2.3889,0.0382,0.0,0.2448,0.066,0.0494,0.0307,3.5953
2026-02-10,2026-02-12 16:00:00,41,2,2,3.0,0.0601,0.0,0.2667,0.1093,0.0778,0.0483,4.2377
2026-02-10,2026-02-12 17:00:00,42,2,2,5.3889,0.2032,0.0,0.6443,0.2271,0.1785,0.2196,5.5985
2026-02-10,2026-02-12 18:00:00,43,2,2,5.3333,0.1894,0.0759,0.3961,0.2003,0.1544,0.2128,5.3472
2026-02-10,2026-02-12 19:00:00,44,2,2,4.9444,0.1563,0.0427,0.3629,0.1927,0.1412,0.1663,5.1761
2026-02-10,2026-02-12 20:00:00,45,2,2,3.5556,0.0651,0.0,0.2717,0.1197,0.0597,0.0687,3.8269
2026-02-10,2026-02-12 21:00:00,46,2,2,3.3611,0.0678,0.0,0.2744,0.1942,0.0788,0.0604,4.2563
2026-02-10,2026-02-12 22:00:00,47,2,2,1.9167,0.0415,0.0,0.2481,0.1575,0.0721,0.0211,4.1171
2026-02-10,2026-02-12 23:00:00,48,2,2,1.9167,0.0488,0.0,0.2555,0.1863,0.0904,0.0211,4.4011
