issue_date,ts,horizon_hour,lead_day,turbine,wind_speed_100m,power_norm_pred,power_p10,power_p90,power_gbm_pred,power_two_stage_pred,power_curve_pred,wind_nacelle_pred
2026-02-12,2026-02-13 14:00:00,15,1,1,3.2222,0.0693,0.0,0.2831,0.118,0.0783,0.0604,4.1376
2026-02-12,2026-02-13 15:00:00,16,1,1,2.9167,0.0503,0.0,0.2641,0.1226,0.053,0.0475,3.7349
2026-02-12,2026-02-13 16:00:00,17,1,1,2.9722,0.0574,0.0,0.2712,0.1129,0.0656,0.0492,3.9342
2026-02-12,2026-02-13 17:00:00,18,1,1,2.1111,0.055,0.0,0.2688,0.1556,0.0853,0.0246,4.2572
2026-02-12,2026-02-13 18:00:00,19,1,1,2.8333,0.0694,0.0,0.2832,0.1803,0.0938,0.045,4.4388
2026-02-12,2026-02-13 19:00:00,20,1,1,4.4444,0.0961,0.0,0.3099,0.2035,0.0617,0.1305,3.8748
2026-02-12,2026-02-13 20:00:00,21,1,1,5.9722,0.2652,0.0253,0.6053,0.3151,0.2382,0.2921,6.0548
2026-02-12,2026-02-13 21:00:00,22,1,1,7.6111,0.5316,0.1536,0.8404,0.5337,0.4749,0.5883,7.6794
2026-02-12,2026-02-13 22:00:00,23,1,1,8.0278,0.6284,0.2504,0.9371,0.7461,0.6179,0.6388,8.617
2026-02-12,2026-02-13 23:00:00,24,1,1,7.3889,0.4983,0.2584,0.8384,0.5329,0.4449,0.5517,7.4996
2026-02-12,2026-02-14 00:00:00,25,2,1,7.2222,0.4883,0.1963,0.919,0.5586,0.4599,0.5167,7.5891
2026-02-12,2026-02-14 01:00:00,26,2,1,7.0,0.5116,0.0169,0.8342,0.5525,0.5532,0.47,8.1844
2026-02-12,2026-02-14 02:00:00,27,2,1,6.75,0.4654,0.1735,0.8961,0.5022,0.4946,0.4362,7.8091
2026-02-12,2026-02-14 03:00:00,28,2,1,6.3056,0.4462,0.1543,0.8769,0.5104,0.5317,0.3607,8.065
2026-02-12,2026-02-14 04:00:00,29,2,1,4.9722,0.3089,0.017,0.7396,0.5194,0.4388,0.179,7.4532
2026-02-12,2026-02-14 05:00:00,30,2,1,3.9444,0.1609,0.0484,0.3681,0.3372,0.218,0.1037,5.8922
2026-02-12,2026-02-14 06:00:00,31,2,1,1.8611,0.0544,0.0,0.2616,0.1456,0.088,0.0207,4.3142
2026-02-12,2026-02-14 07:00:00,32,2,1,1.7222,0.0362,0.0,0.2434,0.0809,0.0526,0.0198,3.7132
2026-02-12,2026-02-14 08:00:00,33,2,1,2.2778,0.037,0.0,0.2442,0.0843,0.045,0.0291,3.3987
2026-02-12,2026-02-14 09:00:00,34,2,1,1.25,0.0287,0.0,0.2359,0.0694,0.0406,0.0167,3.2695
2026-02-12,2026-02-14 10:00:00,35,2,1,0.6667,0.0195,0.0,0.2267,0.0592,0.0263,0.0128,2.9221
2026-02-12,2026-02-14 11:00:00,36,2,1,1.1667,0.0222,0.0,0.2294,0.0726,0.0283,0.0161,2.9988
2026-02-12,2026-02-14 12:00:00,37,2,1,1.5556,0.0289,0.0,0.2361,0.131,0.0391,0.0187,3.2311
2026-02-12,2026-02-14 13:00:00,38,2,1,3.1111,0.0598,0.0,0.267,0.1521,0.0644,0.0552,3.9162
2026-02-12,2026-02-14 14:00:00,39,2,1,3.7778,0.0862,0.0,0.2935,0.1709,0.0802,0.0923,4.1693
2026-02-12,2026-02-14 15:00:00,40,2,1,3.2778,0.0783,0.0,0.2855,0.1263,0.0936,0.063,4.4332
2026-02-12,2026-02-14 16:00:00,41,2,1,3.5556,0.1138,0.0013,0.321,0.1806,0.1504,0.0771,5.2106
2026-02-12,2026-02-14 17:00:00,42,2,1,5.2778,0.2215,0.0,0.6522,0.2481,0.2271,0.2159,5.9641
2026-02-12,2026-02-14 18:00:00,43,2,1,5.1944,0.1933,0.0808,0.4005,0.2324,0.1809,0.2056,5.5292
2026-02-12,2026-02-14 19:00:00,44,2,1,5.5833,0.2169,0.0,0.6476,0.2132,0.1818,0.2519,5.5396
2026-02-12,2026-02-14 20:00:00,45,2,1,5.1667,0.1954,0.083,0.4026,0.2691,0.1886,0.2022,5.6188
2026-02-12,2026-02-14 21:00:00,46,2,1,4.3611,0.101,0.0,0.3082,0.1804,0.0757,0.1262,4.0957
2026-02-12,2026-02-14 22:00:00,47,2,1,3.9167,0.0663,0.0,0.2736,0.1162,0.0309,0.1018,3.0543
2026-02-12,2026-02-14 23:00:00,48,2,1,2.2778,0.0409,0.0,0.2481,0.1234,0.0527,0.0291,3.7174
2026-02-12,2026-02-13 00:00:00,1,1,2,2.1667,0.0245,0.0,0.2226,0.0511,0.0228,0.0256,2.8069
2026-02-12,2026-02-13 01:00:00,2,1,2,2.5,0.0282,0.0,0.2264,0.0447,0.0206,0.0333,2.7086
2026-02-12,2026-02-13 02:00:00,3,1,2,0.7222,0.0119,0.0,0.2101,0.0534,0.01,0.0131,1.9206
2026-02-12,2026-02-13 03:00:00,4,1,2,1.0833,0.0195,0.0,0.2177,0.053,0.0255,0.0156,2.9403
2026-02-12,2026-02-13 04:00:00,5,1,2,1.3056,0.0205,0.0,0.2186,0.0519,0.0256,0.017,2.9467
2026-02-12,2026-02-13 05:00:00,6,1,2,1.4722,0.0225,0.0,0.2206,0.0604,0.0289,0.0181,3.0561
2026-02-12,2026-02-13 06:00:00,7,1,2,2.5278,0.0296,0.0,0.2278,0.0232,0.0227,0.0342,2.8021
2026-02-12,2026-02-13 07:00:00,8,1,2,1.2778,0.0188,0.0,0.217,0.026,0.0217,0.0169,2.7504
2026-02-12,2026-02-13 08:00:00,9,1,2,0.8333,0.0224,0.0,0.2205,0.0261,0.0351,0.0139,3.2107
2026-02-12,2026-02-13 09:00:00,10,1,2,1.1944,0.0178,0.0,0.216,0.0142,0.0201,0.0163,2.6902
2026-02-12,2026-02-13 10:00:00,11,1,2,1.75,0.0207,0.0,0.2189,0.0,0.0218,0.02,2.7578
2026-02-12,2026-02-13 11:00:00,12,1,2,1.5,0.0267,0.0,0.2249,0.0407,0.0393,0.0183,3.3279
2026-02-12,2026-02-13 12:00:00,13,1,2,1.8889,0.035,0.0,0.2332,0.0482,0.0562,0.0209,3.7395
2026-02-12,2026-02-13 13:00:00,14,1,2,3.4167,0.0786,0.0,0.2767,0.1507,0.1031,0.0622,4.6015
2026-02-12,2026-02-13 14:00:00,15,1,2,3.2222,0.0634,0.0,0.2616,0.1145,0.0749,0.0557,4.1761
2026-02-12,2026-02-13 15:00:00,16,1,2,2.9167,0.0535,0.0,0.2517,0.1058,0.065,0.0458,3.9576
2026-02-12,2026-02-13 16:00:00,17,1,2,2.9722,0.0669,0.0,0.265,0.1145,0.0959,0.0475,4.4698
2026-02-12,2026-02-13 17:00:00,18,1,2,2.1111,0.0564,0.0,0.2546,0.1675,0.1047,0.0243,4.637
2026-02-12,2026-02-13 18:00:00,19,1,2,2.8333,0.073,0.0,0.2711,0.1757,0.1174,0.0433,4.8513
2026-02-12,2026-02-13 19:00:00,20,1,2,4.4444,0.1174,0.0217,0.3155,0.1726,0.1126,0.1206,4.7853
2026-02-12,2026-02-13 20:00:00,21,1,2,5.9722,0.2712,0.0242,0.6415,0.244,0.2594,0.279,6.3206
2026-02-12,2026-02-13 21:00:00,22,1,2,7.6111,0.5198,0.0961,0.8308,0.4331,0.4394,0.5733,7.5644
2026-02-12,2026-02-13 22:00:00,23,1,2,8.0278,0.6359,0.2123,0.947,0.5645,0.6195,0.6469,8.7904
2026-02-12,2026-02-13 23:00:00,24,1,2,7.3889,0.4725,0.2255,0.8429,0.5138,0.3862,0.53,7.2146
2026-02-12,2026-02-14 00:00:00,25,2,2,7.2222,0.4943,0.1985,0.9355,0.5735,0.4934,0.495,7.9321
2026-02-12,2026-02-14 01:00:00,26,2,2,7.0,0.468,0.1721,0.9091,0.5572,0.4974,0.4483,7.9595
2026-02-12,2026-02-14 02:00:00,27,2,2,6.75,0.4471,0.1512,0.8882,0.5124,0.5027,0.41,7.9954
2026-02-12,2026-02-14 03:00:00,28,2,2,6.3056,0.4102,0.1144,0.8514,0.5022,0.5205,0.3367,8.1172
2026-02-12,2026-02-14 04:00:00,29,2,2,4.9722,0.2678,0.0,0.709,0.4142,0.4161,0.169,7.4093
2026-02-12,2026-02-14 05:00:00,30,2,2,3.9444,0.1514,0.0379,0.3581,0.1883,0.2367,0.0946,6.1448
2026-02-12,2026-02-14 06:00:00,31,2,2,1.8611,0.0537,0.0,0.2603,0.1222,0.1031,0.0207,4.6023
2026-02-12,2026-02-14 07:00:00,32,2,2,1.7222,0.033,0.0,0.2396,0.0041,0.0527,0.0198,3.664
2026-02-12,2026-02-14 08:00:00,33,2,2,2.2778,0.035,0.0,0.2417,0.0719,0.0454,0.0281,3.508
2026-02-12,2026-02-14 09:00:00,34,2,2,1.25,0.0292,0.0,0.2358,0.0535,0.048,0.0167,3.5651
2026-02-12,2026-02-14 10:00:00,35,2,2,0.6667,0.0175,0.0,0.2241,0.0363,0.0245,0.0128,2.8903
2026-02-12,2026-02-14 11:00:00,36,2,2,1.1667,0.0293,0.0,0.2359,0.0832,0.0491,0.0161,3.5878
2026-02-12,2026-02-14 12:00:00,37,2,2,1.5556,0.0414,0.0,0.2481,0.1102,0.0755,0.0187,4.19
2026-02-12,2026-02-14 13:00:00,38,2,2,3.1111,0.0843,0.0,0.2909,0.1444,0.1327,0.052,5.0589
2026-02-12,2026-02-14 14:00:00,39,2,2,3.7778,0.0913,0.0,0.298,0.153,0.1031,0.0835,4.6013
2026-02-12,2026-02-14 15:00:00,40,2,2,3.2778,0.072,0.0,0.2787,0.1145,0.0937,0.0576,4.4425
2026-02-12,2026-02-14 16:00:00,41,2,2,3.5556,0.0984,0.0,0.3051,0.1616,0.143,0.0687,5.2002
2026-02-12,2026-02-14 17:00:00,42,2,2,5.2778,0.2185,0.0,0.6596,0.2654,0.2373,0.2059,6.1494
2026-02-12,2026-02-14 18:00:00,43,2,2,5.1944,0.1821,0.0685,0.3887,0.2127,0.1617,0.1956,5.4378
2026-02-12,2026-02-14 19:00:00,44,2,2,5.5833,0.2131,0.0,0.6542,0.227,0.1706,0.2414,5.5324
2026-02-12,2026-02-14 20:00:00,45,2,2,5.1667,0.1757,0.0622,0.3823,0.236,0.1509,0.1922,5.3027
2026-02-12,2026-02-14 21:00:00,46,2,2,4.3611,0.0962,0.0,0.3028,0.1372,0.066,0.1164,3.9825
2026-02-12,2026-02-14 22:00:00,47,2,2,3.9167,0.0782,0.0,0.2848,0.1089,0.0564,0.0928,3.7441
2026-02-12,2026-02-14 23:00:00,48,2,2,2.2778,0.0567,0.0,0.2633,0.1393,0.0995,0.0281,4.5258
